observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
-0.7272,577.5006,-0.6396,-0.4360,-0.6000,-0.4882,16,2,1,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,0,0,0
-0.6753,593.1412,-0.6391,-0.4360,-0.6000,-0.4882,16,2,1,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,0,0,0
-0.4281,671.9807,-0.6075,-0.4360,-0.6000,-0.4882,16,2,1,0,2,1,0.0348,0.0866,0.0500,5,0.1000,0.6500,0,0,0
-0.5508,631.9424,-0.5247,-0.4360,-0.6000,-0.4882,16,2,1,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,0,0,0
-0.4620,660.7212,-0.4525,-0.4360,-0.6000,-0.4882,16,2,1,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,0,0,0
-0.5018,647.7135,-0.4519,-0.4360,-0.6000,-0.4882,16,2,1,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,0,0,0
-0.5976,617.1521,-0.4855,-0.4360,-0.6000,-0.4882,16,2,1,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,0,0,0
-0.4023,680.6171,-0.4784,-0.4360,-0.6000,-0.4882,16,2,1,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,0,0,0
-0.4325,670.4878,-0.4784,-0.5237,-0.6000,-0.4882,16,2,1,1,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,1,0,0
-0.4611,661.0152,-0.5056,-0.5237,-0.6000,-0.4882,16,2,1,1,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,1,0,0
-0.5113,644.6379,-0.5826,-0.5237,-0.6000,-0.4882,16,2,1,1,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,1,0,0
-0.5558,630.3337,-0.5753,-0.5237,-0.6000,-0.4882,16,2,1,1,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,1,0,0
-0.5274,639.4417,-0.6219,-0.5237,-0.6000,-0.4882,16,2,1,1,4,1,0.0348,0.0866,0.0500,5,0.1000,0.6500,1,0,0
-0.5946,618.0832,-0.6241,-0.5237,-0.6000,-0.4882,16,2,1,1,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,1,0,0
-0.5876,620.2892,-0.5808,-0.5237,-0.6000,-0.4882,16,2,1,1,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,1,0,0
-0.6461,602.0908,-0.5814,-0.5237,-0.6000,-0.4882,16,2,1,1,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,1,0,0
-0.6544,599.5405,-0.5814,-0.4116,-0.6000,-0.4882,16,2,1,1,5,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,2,0,0
-0.6044,615.0046,-0.5833,-0.4116,-0.6000,-0.4882,16,2,1,1,5,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,2,0,0
-0.5551,630.5628,-0.5736,-0.4116,-0.6000,-0.4882,16,2,1,1,5,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,2,0,0
-0.6355,605.3469,-0.5766,-0.4116,-0.6000,-0.4882,16,2,1,1,5,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,2,0,0
-0.6341,605.7801,-0.6116,-0.4116,-0.6000,-0.4882,16,2,1,1,5,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,2,0,0
-0.4344,669.8704,-0.6385,-0.4116,-0.6000,-0.4882,16,2,1,1,5,1,0.0348,0.0866,0.0500,5,0.1000,0.6500,2,0,0
-0.7183,580.1538,-0.6235,-0.4116,-0.6000,-0.4882,16,2,1,1,5,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,2,0,0
-0.5276,639.3778,-0.5595,-0.4116,-0.6000,-0.4882,16,2,1,1,5,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,2,0,0
-0.5847,621.1914,-0.5595,-0.4105,-0.6000,-0.4882,16,2,1,0,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,3,0,0
-0.6083,613.8035,-0.5808,-0.4105,-0.6000,-0.4882,16,2,1,0,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,3,0,0
-0.6462,602.0549,-0.6504,-0.4105,-0.6000,-0.4882,16,2,1,0,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,3,0,0
-0.7128,581.7958,-0.6507,-0.4105,-0.6000,-0.4882,16,2,1,0,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,3,0,0
-0.4075,678.8671,-0.6906,-0.4105,-0.6000,-0.4882,16,2,1,0,4,1,0.0348,0.0866,0.0500,5,0.1000,0.6500,3,0,0
-0.6419,603.3722,-0.6421,-0.4105,-0.6000,-0.4882,16,2,1,0,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,3,0,0
-0.5941,618.2375,-0.6452,-0.4105,-0.6000,-0.4882,16,2,1,0,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,3,0,0
-0.5554,630.4725,-0.6451,-0.4105,-0.6000,-0.4882,16,2,1,0,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,3,0,0
-0.6866,589.7122,-0.6451,-0.4856,-0.6000,-0.4882,16,2,1,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,4,0,0
-0.5327,637.7396,-0.6162,-0.4856,-0.6000,-0.4882,16,2,1,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,4,0,0
-0.5901,619.4924,-0.6391,-0.4856,-0.6000,-0.4882,16,2,1,0,2,1,0.0348,0.0866,0.0500,5,0.1000,0.6500,4,0,0
-0.5593,629.2400,-0.6075,-0.4856,-0.6000,-0.4882,16,2,1,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,4,0,0
-0.5697,625.9356,-0.6511,-0.4856,-0.6000,-0.4882,16,2,1,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,4,0,0
-0.7027,584.8401,-0.6959,-0.4856,-0.6000,-0.4882,16,2,1,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,4,0,0
-0.7227,578.8437,-0.7696,-0.4856,-0.6000,-0.4882,16,2,1,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,4,0,0
-0.7018,585.1227,-0.7136,-0.4856,-0.6000,-0.4882,16,2,1,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,4,0,0
-0.7226,578.8620,-0.7136,-0.5532,-0.6000,-0.4882,16,2,1,0,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,5,0,0
-0.6563,598.9400,-0.7184,-0.5532,-0.6000,-0.4882,16,2,1,0,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,5,0,0
