observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
-0.8982,528.0015,-0.7746,-0.2721,-0.6000,-0.1757,16,2,3,0,4,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,0,0,0
-0.7712,564.4652,-0.7879,-0.2721,-0.6000,-0.1757,16,2,3,0,4,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,0,0,0
-0.8857,531.5102,-0.8064,-0.2721,-0.6000,-0.1757,16,2,3,0,4,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,0,0,0
-0.9053,526.0106,-0.8047,-0.2721,-0.6000,-0.1757,16,2,3,0,4,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,0,0,0
-0.2739,724.9041,-0.8028,-0.2721,-0.6000,-0.1757,16,2,3,0,4,1,0.0348,0.0866,0.1000,5,0.1000,0.6500,0,0,0
-0.6861,589.8522,-0.7793,-0.2721,-0.6000,-0.1757,16,2,3,0,4,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,0,0,0
-0.6334,605.9901,-0.8205,-0.2721,-0.6000,-0.1757,16,2,3,0,4,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,0,0,0
-0.8364,545.5409,-0.8246,-0.2721,-0.6000,-0.1757,16,2,3,0,4,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,0,0,0
-0.8140,551.9761,-0.8246,-0.2076,-0.6000,-0.1757,16,2,3,0,4,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,1,0,0
-0.7518,570.1900,-0.8012,-0.2076,-0.6000,-0.1757,16,2,3,0,4,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,1,0,0
-0.8793,533.3128,-0.8118,-0.2076,-0.6000,-0.1757,16,2,3,0,4,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,1,0,0
-0.8402,544.4533,-0.7805,-0.2076,-0.6000,-0.1757,16,2,3,0,4,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,1,0,0
-0.2916,718.6982,-0.7954,-0.2076,-0.6000,-0.1757,16,2,3,0,4,1,0.0348,0.0866,0.1000,5,0.1000,0.6500,1,0,0
-0.7356,575.0048,-0.8369,-0.2076,-0.6000,-0.1757,16,2,3,0,4,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,1,0,0
-0.8640,537.6527,-0.8347,-0.2076,-0.6000,-0.1757,16,2,3,0,4,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,1,0,0
-1.1144,469.7608,-0.8513,-0.2076,-0.6000,-0.1757,16,2,3,0,4,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,1,0,0
-0.7488,571.0782,-0.8513,-0.2819,-0.6000,-0.1757,16,2,3,0,2,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,2,0,0
-0.7864,560.0195,-0.8064,-0.2819,-0.6000,-0.1757,16,2,3,0,2,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,2,0,0
-0.1968,752.5340,-0.8496,-0.2819,-0.6000,-0.1757,16,2,3,0,2,1,0.0348,0.0866,0.1000,5,0.1000,0.6500,2,0,0
-0.7497,570.7989,-0.8207,-0.2819,-0.6000,-0.1757,16,2,3,0,2,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,2,0,0
-0.7602,567.6857,-0.8182,-0.2819,-0.6000,-0.1757,16,2,3,0,2,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,2,0,0
-0.9597,510.9629,-0.8606,-0.2819,-0.6000,-0.1757,16,2,3,0,2,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,2,0,0
-0.8992,527.7182,-0.8728,-0.2819,-0.6000,-0.1757,16,2,3,0,2,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,2,0,0
-1.0412,488.9578,-0.8108,-0.2819,-0.6000,-0.1757,16,2,3,0,2,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,2,0,0
-0.5783,623.2166,-0.8108,-0.3989,-0.6000,-0.1757,16,2,3,0,2,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,3,0,0
-0.7681,565.3784,-0.7406,-0.3989,-0.6000,-0.1757,16,2,3,0,2,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,3,0,0
-0.3723,690.7688,-0.7015,-0.3989,-0.6000,-0.1757,16,2,3,0,2,1,0.0348,0.0866,0.1000,5,0.1000,0.6500,3,0,0
-0.7195,579.7992,-0.6642,-0.3989,-0.6000,-0.1757,16,2,3,0,2,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,3,0,0
-0.4921,650.8460,-0.7366,-0.3989,-0.6000,-0.1757,16,2,3,0,2,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,3,0,0
-0.6770,592.6241,-0.7127,-0.3989,-0.6000,-0.1757,16,2,3,0,2,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,3,0,0
-0.7194,579.8164,-0.6519,-0.3989,-0.6000,-0.1757,16,2,3,0,2,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,3,0,0
-0.5890,619.8372,-0.6782,-0.3989,-0.6000,-0.1757,16,2,3,0,2,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,3,0,0
-0.6830,590.7979,-0.6782,-0.2254,-0.6000,-0.1757,16,2,3,2,,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,4,0,0
-0.8356,545.7612,-0.7269,-0.2254,-0.6000,-0.1757,16,2,3,2,,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,4,0,0
-0.7820,561.2999,-0.7345,-0.2254,-0.6000,-0.1757,16,2,3,2,,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,4,0,0
-0.7738,563.7049,-0.7447,-0.2254,-0.6000,-0.1757,16,2,3,2,,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,4,0,0
-0.9692,508.3573,-0.7792,-0.2254,-0.6000,-0.1757,16,2,3,2,,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,4,0,0
-0.7254,578.0430,-0.7724,-0.2254,-0.6000,-0.1757,16,2,3,2,,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,4,0,0
-0.6428,603.0940,-0.7139,-0.2254,-0.6000,-0.1757,16,2,3,2,,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,4,0,0
-0.5188,642.1922,-0.6642,-0.2254,-0.6000,-0.1757,16,2,3,2,,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,4,0,0
-0.6415,603.4900,-0.6642,-0.1813,-0.6000,-0.1757,16,2,3,1,4,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,5,0,0
-0.7690,565.1093,-0.6198,-0.1813,-0.6000,-0.1757,16,2,3,1,4,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,5,0,0
-0.5728,624.9426,-0.5489,-0.1813,-0.6000,-0.1757,16,2,3,1,4,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,5,0,0
-0.5412,635.0179,-0.5518,-0.1813,-0.6000,-0.1757,16,2,3,1,4,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,5,0,0
