observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
-1.0080,497.8501,-0.3593,0.8693,-0.6000,0.8142,16,2,2,2,,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,0,0,0
-0.6630,596.9002,-0.6199,0.8693,-0.6000,0.8142,16,2,2,2,,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,0,0,0
0.0658,852.7924,-0.7567,0.8693,-0.6000,0.8142,16,2,2,2,,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,0,0,0
-0.8167,551.2052,-0.7340,0.8693,-0.6000,0.8142,16,2,2,2,,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,0,0,0
-0.5776,623.4282,-0.9822,0.8693,-0.6000,0.8142,16,2,2,2,,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,0,0,0
-1.2477,436.1137,-0.9744,0.8693,-0.6000,0.8142,16,2,2,2,,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,0,0,0
-0.1243,779.2427,-0.8278,0.8693,-0.6000,0.8142,16,2,2,2,,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,0,0,0
-0.1067,785.8531,-0.4737,0.8693,-0.6000,0.8142,16,2,2,2,,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,0,0,0
0.2820,942.9885,-0.4737,0.4322,-0.6000,0.8142,16,2,2,0,3,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,1,0,0
-0.4683,658.6465,-0.4861,0.4322,-0.6000,0.8142,16,2,2,0,3,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,1,0,0
-1.2641,432.0725,-0.6537,0.4322,-0.6000,0.8142,16,2,2,0,3,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,1,0,0
0.7048,1141.6364,-0.5543,0.4322,-0.6000,0.8142,16,2,2,0,3,1,0.1740,0.4330,0.5000,5,0.1000,0.6500,1,0,0
-0.0075,823.8356,-0.4185,0.4322,-0.6000,0.8142,16,2,2,0,3,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,1,0,0
-0.2391,737.2944,-0.3011,0.4322,-0.6000,0.8142,16,2,2,0,3,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,1,0,0
0.1594,890.9708,-0.4428,0.4322,-0.6000,0.8142,16,2,2,0,3,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,1,0,0
-0.9902,502.6581,-0.5978,0.4322,-0.6000,0.8142,16,2,2,0,3,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,1,0,0
-0.0695,799.9453,-0.5978,0.4351,-0.6000,0.8142,16,2,2,0,4,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,2,0,0
-0.7598,567.8315,-0.6654,0.4351,-0.6000,0.8142,16,2,2,0,4,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,2,0,0
-0.8364,545.5430,-0.6674,0.4351,-0.6000,0.8142,16,2,2,0,4,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,2,0,0
-0.6286,607.4878,-0.6389,0.4351,-0.6000,0.8142,16,2,2,0,4,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,2,0,0
0.6551,1116.6324,-0.8499,0.4351,-0.6000,0.8142,16,2,2,0,4,1,0.1740,0.4330,0.5000,5,0.1000,0.6500,2,0,0
