observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
-0.5852,621.0401,-0.5864,-0.3946,-0.6000,-0.4995,16,2,1,0,4,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.6005,616.2362,-0.6030,-0.3946,-0.6000,-0.4995,16,2,1,0,4,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.5945,618.1291,-0.6012,-0.3946,-0.6000,-0.4995,16,2,1,0,4,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.5649,627.4706,-0.5542,-0.3946,-0.6000,-0.4995,16,2,1,0,4,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.3967,682.4906,-0.5677,-0.3946,-0.6000,-0.4995,16,2,1,0,4,1,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.5600,629.0125,-0.5599,-0.3946,-0.6000,-0.4995,16,2,1,0,4,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.5151,643.3953,-0.5162,-0.3946,-0.6000,-0.4995,16,2,1,0,4,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.5393,635.6242,-0.5494,-0.3946,-0.6000,-0.4995,16,2,1,0,4,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.5435,634.2715,-0.5494,-0.3963,-0.6000,-0.4995,16,2,1,0,2,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
-0.5491,632.4983,-0.5603,-0.3963,-0.6000,-0.4995,16,2,1,0,2,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
-0.3868,685.8374,-0.5588,-0.3963,-0.6000,-0.4995,16,2,1,0,2,1,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
-0.5558,630.3451,-0.5537,-0.3963,-0.6000,-0.4995,16,2,1,0,2,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
-0.5440,634.1068,-0.5445,-0.3963,-0.6000,-0.4995,16,2,1,0,2,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
-0.5335,637.4638,-0.5447,-0.3963,-0.6000,-0.4995,16,2,1,0,2,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
