observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
-0.6979,586.2889,-0.6977,-0.5816,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,0,0,0
-0.6753,593.1454,-0.6829,-0.5816,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,0,0,0
-0.6916,588.2080,-0.6961,-0.5816,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,0,0,0
-0.5773,623.5201,-0.6999,-0.5816,-0.6000,-0.5498,40,5,1,0,3,1,0.0111,0.0300,0.0050,6,0.1000,0.6500,0,0,0
-0.7074,583.4336,-0.7070,-0.5816,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,0,0,0
-0.7111,582.3150,-0.7052,-0.5816,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,0,0,0
-0.7135,581.5963,-0.7140,-0.5816,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,0,0,0
-0.7215,579.2147,-0.7169,-0.5816,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,0,0,0
-0.7109,582.3834,-0.7169,-0.5813,-0.6000,-0.5498,40,5,1,0,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,1,0,0
-0.7111,582.3051,-0.7144,-0.5813,-0.6000,-0.5498,40,5,1,0,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,1,0,0
-0.6929,587.8100,-0.6966,-0.5813,-0.6000,-0.5498,40,5,1,0,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,1,0,0
-0.7017,585.1472,-0.6983,-0.5813,-0.6000,-0.5498,40,5,1,0,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,1,0,0
-0.5862,620.7158,-0.6758,-0.5813,-0.6000,-0.5498,40,5,1,0,4,1,0.0111,0.0300,0.0050,6,0.1000,0.6500,1,0,0
-0.6913,588.2821,-0.6825,-0.5813,-0.6000,-0.5498,40,5,1,0,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,1,0,0
-0.6815,591.2505,-0.6875,-0.5813,-0.6000,-0.5498,40,5,1,0,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,1,0,0
-0.7019,585.0891,-0.6989,-0.5813,-0.6000,-0.5498,40,5,1,0,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,1,0,0
-0.7044,584.3422,-0.6989,-0.6376,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,2,0,0
-0.6736,593.6697,-0.6765,-0.6376,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,2,0,0
-0.6594,597.9942,-0.6560,-0.6376,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,2,0,0
-0.6413,603.5561,-0.6465,-0.6376,-0.6000,-0.5498,40,5,1,0,3,1,0.0111,0.0300,0.0050,6,0.1000,0.6500,2,0,0
-0.6341,605.7803,-0.6407,-0.6376,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,2,0,0
-0.6492,601.1287,-0.6494,-0.6376,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,2,0,0
-0.6203,610.0663,-0.6302,-0.6376,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,2,0,0
-0.6233,609.1434,-0.6304,-0.6376,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,2,0,0
-0.6315,606.5971,-0.6304,-0.6511,-0.6000,-0.5498,40,5,1,2,,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,3,0,0
-0.6056,614.6371,-0.6129,-0.6511,-0.6000,-0.5498,40,5,1,2,,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,3,0,0
-0.6180,610.7673,-0.6218,-0.6511,-0.6000,-0.5498,40,5,1,2,,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,3,0,0
-0.6145,611.8657,-0.6085,-0.6511,-0.6000,-0.5498,40,5,1,2,,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,3,0,0
-0.6023,615.6634,-0.6082,-0.6511,-0.6000,-0.5498,40,5,1,2,,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,3,0,0
-0.6195,610.2986,-0.6203,-0.6511,-0.6000,-0.5498,40,5,1,2,,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,3,0,0
-0.6231,609.2055,-0.6224,-0.6511,-0.6000,-0.5498,40,5,1,2,,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,3,0,0
-0.5958,617.7114,-0.5933,-0.6511,-0.6000,-0.5498,40,5,1,2,,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,3,0,0
-0.5959,617.6665,-0.5933,-0.5964,-0.6000,-0.5498,40,5,1,0,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,4,0,0
-0.5969,617.3621,-0.5937,-0.5964,-0.6000,-0.5498,40,5,1,0,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,4,0,0
-0.5947,618.0586,-0.5949,-0.5964,-0.6000,-0.5498,40,5,1,0,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,4,0,0
-0.5997,616.4845,-0.5972,-0.5964,-0.6000,-0.5498,40,5,1,0,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,4,0,0
-0.5952,617.9123,-0.5912,-0.5964,-0.6000,-0.5498,40,5,1,0,4,1,0.0111,0.0300,0.0050,6,0.1000,0.6500,4,0,0
-0.5847,621.1965,-0.5931,-0.5964,-0.6000,-0.5498,40,5,1,0,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,4,0,0
-0.5851,621.0588,-0.5869,-0.5964,-0.6000,-0.5498,40,5,1,0,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,4,0,0
-0.5874,620.3349,-0.5915,-0.5964,-0.6000,-0.5498,40,5,1,0,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,4,0,0
-0.5863,620.7026,-0.5915,-0.5607,-0.6000,-0.5498,40,5,1,0,2,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,5,0,0
-0.6013,615.9876,-0.5932,-0.5607,-0.6000,-0.5498,40,5,1,0,2,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,5,0,0
-0.5645,627.5947,-0.6013,-0.5607,-0.6000,-0.5498,40,5,1,0,2,1,0.0111,0.0300,0.0050,6,0.1000,0.6500,5,0,0
-0.5971,617.2998,-0.6006,-0.5607,-0.6000,-0.5498,40,5,1,0,2,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,5,0,0
-0.6048,614.8923,-0.6021,-0.5607,-0.6000,-0.5498,40,5,1,0,2,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,5,0,0
-0.6083,613.7865,-0.6109,-0.5607,-0.6000,-0.5498,40,5,1,0,2,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,5,0,0
-0.6236,609.0438,-0.6265,-0.5607,-0.6000,-0.5498,40,5,1,0,2,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,5,0,0
-0.6425,603.2035,-0.6367,-0.5607,-0.6000,-0.5498,40,5,1,0,2,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,5,0,0
-0.6352,605.4577,-0.6367,-0.5595,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,6,0,0
-0.6262,608.2439,-0.6215,-0.5595,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,6,0,0
-0.6165,611.2453,-0.6245,-0.5595,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,6,0,0
-0.5577,629.7323,-0.6221,-0.5595,-0.6000,-0.5498,40,5,1,0,3,1,0.0111,0.0300,0.0050,6,0.1000,0.6500,6,0,0
-0.6359,605.2332,-0.6326,-0.5595,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,6,0,0
-0.6335,605.9869,-0.6305,-0.5595,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,6,0,0
-0.6163,611.3209,-0.6188,-0.5595,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,6,0,0
-0.6149,611.7333,-0.6140,-0.5595,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,6,0,0
-0.6192,610.3912,-0.6140,-0.5256,-0.6000,-0.5498,40,5,1,2,,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,7,0,0
-0.6040,615.1543,-0.6029,-0.5256,-0.6000,-0.5498,40,5,1,2,,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,7,0,0
-0.6020,615.7585,-0.6017,-0.5256,-0.6000,-0.5498,40,5,1,2,,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,7,0,0
-0.5872,620.4123,-0.5917,-0.5256,-0.6000,-0.5498,40,5,1,2,,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,7,0,0
-0.5837,621.5046,-0.5865,-0.5256,-0.6000,-0.5498,40,5,1,2,,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,7,0,0
-0.5869,620.5115,-0.5921,-0.5256,-0.6000,-0.5498,40,5,1,2,,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,7,0,0
-0.6017,615.8571,-0.5981,-0.5256,-0.6000,-0.5498,40,5,1,2,,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,7,0,0
-0.6034,615.3232,-0.6036,-0.5256,-0.6000,-0.5498,40,5,1,2,,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,7,0,0
-0.5983,616.9171,-0.6036,-0.4973,-0.6000,-0.5498,40,5,1,1,6,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,8,0,0
-0.6211,609.8126,-0.6204,-0.4973,-0.6000,-0.5498,40,5,1,1,6,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,8,0,0
