observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
-0.5604,628.8752,-0.5591,-0.5243,-0.6000,-0.4995,16,2,1,0,3,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.5816,622.1701,-0.5750,-0.5243,-0.6000,-0.4995,16,2,1,0,3,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.6424,603.2179,-0.6480,-0.5243,-0.6000,-0.4995,16,2,1,0,3,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.5299,638.6317,-0.6170,-0.5243,-0.6000,-0.4995,16,2,1,0,3,1,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.6380,604.5895,-0.6397,-0.5243,-0.6000,-0.4995,16,2,1,0,3,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.6566,598.8598,-0.6450,-0.5243,-0.6000,-0.4995,16,2,1,0,3,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.6830,590.7986,-0.6948,-0.5243,-0.6000,-0.4995,16,2,1,0,3,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.7245,578.3159,-0.7173,-0.5243,-0.6000,-0.4995,16,2,1,0,3,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.7098,582.7191,-0.7173,-0.4333,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
-0.6109,612.9813,-0.6300,-0.4333,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
-0.5880,620.1512,-0.5878,-0.4333,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
-0.6186,610.5872,-0.5977,-0.4333,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
-0.5751,624.2312,-0.5835,-0.4333,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
-0.6328,606.2046,-0.6479,-0.4333,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
-0.6024,615.6574,-0.6264,-0.4333,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
-0.6699,594.7903,-0.6554,-0.4333,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
-0.6596,597.9416,-0.6554,-0.7018,-0.6000,-0.4995,16,2,1,0,2,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,2,0,0
-0.6383,604.4857,-0.6277,-0.7018,-0.6000,-0.4995,16,2,1,0,2,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,2,0,0
-0.7090,582.9469,-0.6556,-0.7018,-0.6000,-0.4995,16,2,1,0,2,1,0.0348,0.0866,0.0100,6,0.1000,0.6500,2,0,0
-0.6303,606.9532,-0.6350,-0.7018,-0.6000,-0.4995,16,2,1,0,2,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,2,0,0
-0.6287,607.4500,-0.6051,-0.7018,-0.6000,-0.4995,16,2,1,0,2,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,2,0,0
-0.5813,622.2583,-0.5696,-0.7018,-0.6000,-0.4995,16,2,1,0,2,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,2,0,0
-0.6319,606.4655,-0.6106,-0.7018,-0.6000,-0.4995,16,2,1,0,2,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,2,0,0
-0.5686,626.2779,-0.5746,-0.7018,-0.6000,-0.4995,16,2,1,0,2,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,2,0,0
-0.5767,623.7139,-0.5746,-0.5874,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,3,0,0
-0.5915,619.0467,-0.5986,-0.5874,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,3,0,0
-0.5588,629.3964,-0.5546,-0.5874,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,3,0,0
-0.5301,638.5593,-0.5363,-0.5874,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,3,0,0
-0.5246,640.3271,-0.5599,-0.5874,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,3,0,0
-0.5655,627.2525,-0.5494,-0.5874,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,3,0,0
-0.5501,632.1600,-0.5522,-0.5874,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,3,0,0
-0.4984,648.8068,-0.5116,-0.5874,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,3,0,0
-0.5142,643.7023,-0.5116,-0.6141,-0.6000,-0.4995,16,2,1,0,3,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,4,0,0
-0.5361,636.6265,-0.5358,-0.6141,-0.6000,-0.4995,16,2,1,0,3,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,4,0,0
-0.6045,614.9997,-0.6112,-0.6141,-0.6000,-0.4995,16,2,1,0,3,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,4,0,0
-0.6232,609.1742,-0.6348,-0.6141,-0.6000,-0.4995,16,2,1,0,3,1,0.0348,0.0866,0.0100,6,0.1000,0.6500,4,0,0
-0.6044,615.0152,-0.6185,-0.6141,-0.6000,-0.4995,16,2,1,0,3,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,4,0,0
-0.6658,596.0567,-0.6631,-0.6141,-0.6000,-0.4995,16,2,1,0,3,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,4,0,0
-0.6435,602.8877,-0.6336,-0.6141,-0.6000,-0.4995,16,2,1,0,3,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,4,0,0
-0.6394,604.1655,-0.6505,-0.6141,-0.6000,-0.4995,16,2,1,0,3,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,4,0,0
-0.6436,602.8542,-0.6505,-0.6942,-0.6000,-0.4995,16,2,1,0,4,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,5,0,0
-0.6454,602.3041,-0.6479,-0.6942,-0.6000,-0.4995,16,2,1,0,4,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,5,0,0
-0.6654,596.1761,-0.6718,-0.6942,-0.6000,-0.4995,16,2,1,0,4,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,5,0,0
-0.7008,585.4230,-0.6904,-0.6942,-0.6000,-0.4995,16,2,1,0,4,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,5,0,0
-0.7149,581.1803,-0.6729,-0.6942,-0.6000,-0.4995,16,2,1,0,4,1,0.0348,0.0866,0.0100,6,0.1000,0.6500,5,0,0
-0.6638,596.6622,-0.6637,-0.6942,-0.6000,-0.4995,16,2,1,0,4,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,5,0,0
-0.6378,604.6397,-0.6497,-0.6942,-0.6000,-0.4995,16,2,1,0,4,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,5,0,0
-0.6901,588.6469,-0.6984,-0.6942,-0.6000,-0.4995,16,2,1,0,4,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,5,0,0
-0.7046,584.2889,-0.6984,-0.6123,-0.6000,-0.4995,16,2,1,0,3,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,6,0,0
-0.6809,591.4526,-0.6734,-0.6123,-0.6000,-0.4995,16,2,1,0,3,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,6,0,0
-0.6736,593.6661,-0.6700,-0.6123,-0.6000,-0.4995,16,2,1,0,3,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,6,0,0
-0.6254,608.4676,-0.7077,-0.6123,-0.6000,-0.4995,16,2,1,0,3,1,0.0348,0.0866,0.0100,6,0.1000,0.6500,6,0,0
-0.7188,580.0158,-0.7432,-0.6123,-0.6000,-0.4995,16,2,1,0,3,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,6,0,0
-0.7523,570.0344,-0.7447,-0.6123,-0.6000,-0.4995,16,2,1,0,3,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,6,0,0
-0.7836,560.8113,-0.7834,-0.6123,-0.6000,-0.4995,16,2,1,0,3,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,6,0,0
