observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
-0.6188,610.5201,-0.6243,-0.5133,-0.6000,-0.5441,16,2,1,1,4,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,0,0,0
-0.6130,612.3324,-0.6495,-0.5133,-0.6000,-0.5441,16,2,1,1,4,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,0,0,0
-0.7039,584.4867,-0.6544,-0.5133,-0.6000,-0.5441,16,2,1,1,4,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,0,0,0
-0.6788,592.0721,-0.6301,-0.5133,-0.6000,-0.5441,16,2,1,1,4,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,0,0,0
-0.5361,636.6424,-0.6256,-0.5133,-0.6000,-0.5441,16,2,1,1,4,1,0.0174,0.0433,0.0250,5,0.1000,0.6500,0,0,0
-0.6094,613.4563,-0.6095,-0.5133,-0.6000,-0.5441,16,2,1,1,4,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,0,0,0
-0.6389,604.3036,-0.6315,-0.5133,-0.6000,-0.5441,16,2,1,1,4,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,0,0,0
-0.5286,639.0621,-0.5980,-0.5133,-0.6000,-0.5441,16,2,1,1,4,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,0,0,0
-0.5746,624.3805,-0.5980,-0.5968,-0.6000,-0.5441,16,2,1,1,4,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,1,0,0
-0.6288,607.4205,-0.6272,-0.5968,-0.6000,-0.5441,16,2,1,1,4,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,1,0,0
-0.6466,601.9306,-0.6239,-0.5968,-0.6000,-0.5441,16,2,1,1,4,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,1,0,0
-0.6316,606.5483,-0.6108,-0.5968,-0.6000,-0.5441,16,2,1,1,4,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,1,0,0
-0.5824,621.9217,-0.6211,-0.5968,-0.6000,-0.5441,16,2,1,1,4,1,0.0174,0.0433,0.0250,5,0.1000,0.6500,1,0,0
-0.6336,605.9416,-0.6146,-0.5968,-0.6000,-0.5441,16,2,1,1,4,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,1,0,0
-0.5944,618.1659,-0.6101,-0.5968,-0.6000,-0.5441,16,2,1,1,4,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,1,0,0
-0.6120,612.6392,-0.6287,-0.5968,-0.6000,-0.5441,16,2,1,1,4,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,1,0,0
-0.6369,604.9091,-0.6287,-0.5838,-0.6000,-0.5441,16,2,1,2,,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,2,0,0
-0.6406,603.7903,-0.6413,-0.5838,-0.6000,-0.5441,16,2,1,2,,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,2,0,0
-0.6656,596.1190,-0.6500,-0.5838,-0.6000,-0.5441,16,2,1,2,,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,2,0,0
-0.6280,607.6723,-0.6706,-0.5838,-0.6000,-0.5441,16,2,1,2,,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,2,0,0
-0.6386,604.3888,-0.6511,-0.5838,-0.6000,-0.5441,16,2,1,2,,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,2,0,0
-0.6629,596.9238,-0.6426,-0.5838,-0.6000,-0.5441,16,2,1,2,,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,2,0,0
-0.6439,602.7486,-0.6324,-0.5838,-0.6000,-0.5441,16,2,1,2,,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,2,0,0
-0.6199,610.1740,-0.6296,-0.5838,-0.6000,-0.5441,16,2,1,2,,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,2,0,0
-0.6277,607.7592,-0.6296,-0.5545,-0.6000,-0.5441,16,2,1,0,2,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,3,0,0
-0.5750,624.2628,-0.6201,-0.5545,-0.6000,-0.5441,16,2,1,0,2,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,3,0,0
-0.5715,625.3579,-0.6339,-0.5545,-0.6000,-0.5441,16,2,1,0,2,1,0.0174,0.0433,0.0250,5,0.1000,0.6500,3,0,0
-0.6432,602.9877,-0.6600,-0.5545,-0.6000,-0.5441,16,2,1,0,2,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,3,0,0
-0.6410,603.6440,-0.6427,-0.5545,-0.6000,-0.5441,16,2,1,0,2,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,3,0,0
-0.5813,622.2849,-0.6324,-0.5545,-0.6000,-0.5441,16,2,1,0,2,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,3,0,0
-0.6272,607.9331,-0.6180,-0.5545,-0.6000,-0.5441,16,2,1,0,2,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,3,0,0
-0.6421,603.3078,-0.6322,-0.5545,-0.6000,-0.5441,16,2,1,0,2,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,3,0,0
