observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
-0.4752,656.3760,-0.4588,-0.3346,-0.6000,-0.3764,16,2,2,2,,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,0,0,0
-0.4709,657.7981,-0.3869,-0.3346,-0.6000,-0.3764,16,2,2,2,,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,0,0,0
-0.4129,677.0602,-0.4222,-0.3346,-0.6000,-0.3764,16,2,2,2,,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,0,0,0
-0.3382,702.4632,-0.4487,-0.3346,-0.6000,-0.3764,16,2,2,2,,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,0,0,0
-0.5452,633.7374,-0.4643,-0.3346,-0.6000,-0.3764,16,2,2,2,,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,0,0,0
-0.4597,661.4826,-0.4483,-0.3346,-0.6000,-0.3764,16,2,2,2,,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,0,0,0
-0.3302,705.2267,-0.3774,-0.3346,-0.6000,-0.3764,16,2,2,2,,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,0,0,0
-0.4760,656.1288,-0.4647,-0.3346,-0.6000,-0.3764,16,2,2,2,,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,0,0,0
-0.5059,646.3656,-0.4647,-0.3246,-0.6000,-0.3764,16,2,2,0,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,1,0,0
-0.4313,670.8954,-0.4553,-0.3246,-0.6000,-0.3764,16,2,2,0,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,1,0,0
-0.4178,675.4126,-0.4346,-0.3246,-0.6000,-0.3764,16,2,2,0,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,1,0,0
-0.4992,648.5596,-0.4662,-0.3246,-0.6000,-0.3764,16,2,2,0,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,1,0,0
-0.2937,717.9297,-0.4701,-0.3246,-0.6000,-0.3764,16,2,2,0,4,1,0.0348,0.0866,0.0500,5,0.1000,0.6500,1,0,0
-0.5199,641.8458,-0.4895,-0.3246,-0.6000,-0.3764,16,2,2,0,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,1,0,0
-0.4919,650.9366,-0.5081,-0.3246,-0.6000,-0.3764,16,2,2,0,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,1,0,0
-0.5083,645.6034,-0.5145,-0.3246,-0.6000,-0.3764,16,2,2,0,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,1,0,0
-0.4528,663.7730,-0.5145,-0.2995,-0.6000,-0.3764,16,2,2,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,2,0,0
-0.4750,656.4505,-0.4858,-0.2995,-0.6000,-0.3764,16,2,2,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,2,0,0
-0.2539,731.9982,-0.4957,-0.2995,-0.6000,-0.3764,16,2,2,0,2,1,0.0348,0.0866,0.0500,5,0.1000,0.6500,2,0,0
-0.4207,674.4250,-0.4407,-0.2995,-0.6000,-0.3764,16,2,2,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,2,0,0
-0.6093,613.4769,-0.4753,-0.2995,-0.6000,-0.3764,16,2,2,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,2,0,0
-0.4607,661.1515,-0.5081,-0.2995,-0.6000,-0.3764,16,2,2,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,2,0,0
-0.4793,655.0523,-0.4738,-0.2995,-0.6000,-0.3764,16,2,2,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,2,0,0
-0.4480,665.3598,-0.4877,-0.2995,-0.6000,-0.3764,16,2,2,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,2,0,0
-0.4587,661.8113,-0.4877,-0.3342,-0.6000,-0.3764,16,2,2,0,3,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,3,0,0
-0.5037,647.0817,-0.5021,-0.3342,-0.6000,-0.3764,16,2,2,0,3,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,3,0,0
-0.4993,648.5078,-0.5581,-0.3342,-0.6000,-0.3764,16,2,2,0,3,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,3,0,0
-0.2614,729.3473,-0.5671,-0.3342,-0.6000,-0.3764,16,2,2,0,3,1,0.0348,0.0866,0.0500,5,0.1000,0.6500,3,0,0
-0.6420,603.3380,-0.5754,-0.3342,-0.6000,-0.3764,16,2,2,0,3,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,3,0,0
-0.6379,604.6122,-0.6233,-0.3342,-0.6000,-0.3764,16,2,2,0,3,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,3,0,0
-0.5435,634.2610,-0.6027,-0.3342,-0.6000,-0.3764,16,2,2,0,3,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,3,0,0
-0.5523,631.4506,-0.5959,-0.3342,-0.6000,-0.3764,16,2,2,0,3,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,3,0,0
-0.5941,618.2403,-0.5959,-0.2856,-0.6000,-0.3764,16,2,2,0,3,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,4,0,0
-0.6406,603.7825,-0.6424,-0.2856,-0.6000,-0.3764,16,2,2,0,3,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,4,0,0
-0.6087,613.6890,-0.5837,-0.2856,-0.6000,-0.3764,16,2,2,0,3,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,4,0,0
-0.2821,722.0231,-0.5639,-0.2856,-0.6000,-0.3764,16,2,2,0,3,1,0.0348,0.0866,0.0500,5,0.1000,0.6500,4,0,0
-0.5812,622.3131,-0.5689,-0.2856,-0.6000,-0.3764,16,2,2,0,3,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,4,0,0
-0.6513,600.4793,-0.5814,-0.2856,-0.6000,-0.3764,16,2,2,0,3,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,4,0,0
-0.6038,615.2166,-0.5537,-0.2856,-0.6000,-0.3764,16,2,2,0,3,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,4,0,0
-0.4681,658.7291,-0.4934,-0.2856,-0.6000,-0.3764,16,2,2,0,3,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,4,0,0
-0.4605,661.2271,-0.4934,-0.3285,-0.6000,-0.3764,16,2,2,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,5,0,0
-0.4971,649.2200,-0.5085,-0.3285,-0.6000,-0.3764,16,2,2,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,5,0,0
-0.2721,725.5407,-0.4830,-0.3285,-0.6000,-0.3764,16,2,2,0,2,1,0.0348,0.0866,0.0500,5,0.1000,0.6500,5,0,0
-0.4775,655.6369,-0.4936,-0.3285,-0.6000,-0.3764,16,2,2,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,5,0,0
-0.5358,636.7429,-0.4407,-0.3285,-0.6000,-0.3764,16,2,2,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,5,0,0
-0.4453,666.2470,-0.4474,-0.3285,-0.6000,-0.3764,16,2,2,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,5,0,0
-0.3835,686.9752,-0.4106,-0.3285,-0.6000,-0.3764,16,2,2,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,5,0,0
-0.4402,667.9260,-0.4028,-0.3285,-0.6000,-0.3764,16,2,2,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,5,0,0
-0.4812,654.4271,-0.4028,-0.3495,-0.6000,-0.3764,16,2,2,0,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,6,0,0
-0.3994,681.5956,-0.4246,-0.3495,-0.6000,-0.3764,16,2,2,0,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,6,0,0
-0.4908,651.2696,-0.4949,-0.3495,-0.6000,-0.3764,16,2,2,0,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,6,0,0
-0.5483,632.7229,-0.4652,-0.3495,-0.6000,-0.3764,16,2,2,0,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,6,0,0
-0.3436,700.6201,-0.4721,-0.3495,-0.6000,-0.3764,16,2,2,0,4,1,0.0348,0.0866,0.0500,5,0.1000,0.6500,6,0,0
-0.4948,649.9687,-0.5085,-0.3495,-0.6000,-0.3764,16,2,2,0,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,6,0,0
-0.4731,657.0684,-0.5092,-0.3495,-0.6000,-0.3764,16,2,2,0,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,6,0,0
-0.4944,650.1279,-0.5129,-0.3495,-0.6000,-0.3764,16,2,2,0,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,6,0,0
-0.3977,682.1628,-0.5129,-0.4742,-0.6000,-0.3764,16,2,2,1,6,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,7,0,0
-0.4529,663.7286,-0.5103,-0.4742,-0.6000,-0.3764,16,2,2,1,6,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,7,0,0
-0.5067,646.1057,-0.5113,-0.4742,-0.6000,-0.3764,16,2,2,1,6,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,7,0,0
-0.5654,627.2903,-0.4981,-0.4742,-0.6000,-0.3764,16,2,2,1,6,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,7,0,0
-0.4204,674.5385,-0.4754,-0.4742,-0.6000,-0.3764,16,2,2,1,6,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,7,0,0
-0.4491,665.0012,-0.4625,-0.4742,-0.6000,-0.3764,16,2,2,1,6,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,7,0,0
-0.5347,637.0894,-0.4958,-0.4742,-0.6000,-0.3764,16,2,2,1,6,1,0.0348,0.0866,0.0500,5,0.1000,0.6500,7,0,0
-0.5955,617.8190,-0.5684,-0.4742,-0.6000,-0.3764,16,2,2,1,6,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,7,0,0
-0.5979,617.0492,-0.5684,-0.4487,-0.6000,-0.3764,16,2,2,1,6,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,8,0,0
-0.5198,641.8881,-0.5013,-0.4487,-0.6000,-0.3764,16,2,2,1,6,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,8,0,0
-0.4516,664.1722,-0.4821,-0.4487,-0.6000,-0.3764,16,2,2,1,6,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,8,0,0
-0.4846,653.2979,-0.4775,-0.4487,-0.6000,-0.3764,16,2,2,1,6,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,8,0,0
-0.4291,671.6211,-0.4656,-0.4487,-0.6000,-0.3764,16,2,2,1,6,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,8,0,0
-0.4347,669.7568,-0.4836,-0.4487,-0.6000,-0.3764,16,2,2,1,6,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,8,0,0
-0.4556,662.8248,-0.4916,-0.4487,-0.6000,-0.3764,16,2,2,1,6,1,0.0348,0.0866,0.0500,5,0.1000,0.6500,8,0,0
-0.5181,642.4305,-0.5292,-0.4487,-0.6000,-0.3764,16,2,2,1,6,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,8,0,0
-0.4814,654.3579,-0.5292,-0.4311,-0.6000,-0.3764,16,2,2,1,5,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,9,0,0
-0.6204,610.0400,-0.5836,-0.4311,-0.6000,-0.3764,16,2,2,1,5,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,9,0,0
-0.5122,644.3252,-0.5680,-0.4311,-0.6000,-0.3764,16,2,2,1,5,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,9,0,0
-0.5411,635.0347,-0.5547,-0.4311,-0.6000,-0.3764,16,2,2,1,5,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,9,0,0
-0.6606,597.6423,-0.5712,-0.4311,-0.6000,-0.3764,16,2,2,1,5,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,9,0,0
-0.4399,668.0281,-0.6055,-0.4311,-0.6000,-0.3764,16,2,2,1,5,1,0.0348,0.0866,0.0500,5,0.1000,0.6500,9,0,0
-0.6028,615.5208,-0.6457,-0.4311,-0.6000,-0.3764,16,2,2,1,5,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,9,0,0
-0.6352,605.4415,-0.6555,-0.4311,-0.6000,-0.3764,16,2,2,1,5,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,9,0,0
-0.6422,603.2926,-0.6555,-0.4146,-0.6000,-0.3764,16,2,2,1,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,10,0,0
-0.6157,611.4900,-0.6210,-0.4146,-0.6000,-0.3764,16,2,2,1,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,10,0,0
-0.6092,613.5059,-0.5918,-0.4146,-0.6000,-0.3764,16,2,2,1,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,10,0,0
-0.5491,632.4975,-0.5957,-0.4146,-0.6000,-0.3764,16,2,2,1,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,10,0,0
-0.3967,682.4905,-0.5955,-0.4146,-0.6000,-0.3764,16,2,2,1,4,1,0.0348,0.0866,0.0500,5,0.1000,0.6500,10,0,0
-0.6138,612.0897,-0.5979,-0.4146,-0.6000,-0.3764,16,2,2,1,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,10,0,0
-0.4662,659.3406,-0.6251,-0.4146,-0.6000,-0.3764,16,2,2,1,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,10,0,0
-0.7049,584.1895,-0.6572,-0.4146,-0.6000,-0.3764,16,2,2,1,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,10,0,0
-0.5916,619.0450,-0.6572,-0.3257,-0.6000,-0.3764,16,2,2,1,5,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,11,0,0
-0.7904,558.8267,-0.7083,-0.3257,-0.6000,-0.3764,16,2,2,1,5,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,11,0,0
-0.7171,580.5178,-0.7167,-0.3257,-0.6000,-0.3764,16,2,2,1,5,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,11,0,0
-0.6910,588.3851,-0.7285,-0.3257,-0.6000,-0.3764,16,2,2,1,5,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,11,0,0
-0.8635,537.7918,-0.8046,-0.3257,-0.6000,-0.3764,16,2,2,1,5,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,11,0,0
-0.3040,714.3301,-0.7891,-0.3257,-0.6000,-0.3764,16,2,2,1,5,1,0.0348,0.0866,0.0500,5,0.1000,0.6500,11,0,0
-0.7990,556.3425,-0.7959,-0.3257,-0.6000,-0.3764,16,2,2,1,5,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,11,0,0
-0.7194,579.8373,-0.7526,-0.3257,-0.6000,-0.3764,16,2,2,1,5,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,11,0,0
-0.7617,567.2706,-0.7526,-0.3187,-0.6000,-0.3764,16,2,2,1,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,12,0,0
-0.7057,583.9306,-0.7620,-0.3187,-0.6000,-0.3764,16,2,2,1,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,12,0,0
-0.6100,613.2637,-0.6842,-0.3187,-0.6000,-0.3764,16,2,2,1,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,12,0,0
-0.6880,589.2990,-0.6441,-0.3187,-0.6000,-0.3764,16,2,2,1,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,12,0,0
-0.3261,706.6367,-0.6080,-0.3187,-0.6000,-0.3764,16,2,2,1,4,1,0.0348,0.0866,0.0500,5,0.1000,0.6500,12,0,0
-0.6355,605.3612,-0.6454,-0.3187,-0.6000,-0.3764,16,2,2,1,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,12,0,0
-0.6448,602.4920,-0.6160,-0.3187,-0.6000,-0.3764,16,2,2,1,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,12,0,0
-0.6153,611.6256,-0.6081,-0.3187,-0.6000,-0.3764,16,2,2,1,4,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,12,0,0
-0.5552,630.5288,-0.6081,-0.2611,-0.6000,-0.3764,16,2,2,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,13,0,0
-0.6316,606.5601,-0.6113,-0.2611,-0.6000,-0.3764,16,2,2,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,13,0,0
-0.2930,718.1793,-0.5858,-0.2611,-0.6000,-0.3764,16,2,2,0,2,1,0.0348,0.0866,0.0500,5,0.1000,0.6500,13,0,0
-0.5016,647.7616,-0.6135,-0.2611,-0.6000,-0.3764,16,2,2,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,13,0,0
-0.5669,626.8300,-0.5797,-0.2611,-0.6000,-0.3764,16,2,2,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,13,0,0
-0.6044,615.0319,-0.5903,-0.2611,-0.6000,-0.3764,16,2,2,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,13,0,0
-0.6074,614.0722,-0.5660,-0.2611,-0.6000,-0.3764,16,2,2,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,13,0,0
-0.5235,640.6888,-0.5125,-0.2611,-0.6000,-0.3764,16,2,2,0,2,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,13,0,0
-0.5547,630.6877,-0.5125,-0.3032,-0.6000,-0.3764,16,2,2,0,3,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,14,0,0
-0.6316,606.5639,-0.5431,-0.3032,-0.6000,-0.3764,16,2,2,0,3,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,14,0,0
-0.5469,633.2006,-0.5712,-0.3032,-0.6000,-0.3764,16,2,2,0,3,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,14,0,0
-0.3254,706.9009,-0.5704,-0.3032,-0.6000,-0.3764,16,2,2,0,3,1,0.0348,0.0866,0.0500,5,0.1000,0.6500,14,0,0
-0.5748,624.3198,-0.5676,-0.3032,-0.6000,-0.3764,16,2,2,0,3,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,14,0,0
-0.6755,593.0789,-0.5338,-0.3032,-0.6000,-0.3764,16,2,2,0,3,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,14,0,0
-0.6599,597.8419,-0.5779,-0.3032,-0.6000,-0.3764,16,2,2,0,3,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,14,0,0
-0.5514,631.7522,-0.5622,-0.3032,-0.6000,-0.3764,16,2,2,0,3,0,0.0348,0.0866,0.0500,5,0.1000,0.6500,14,0,0
