observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
-0.5045,646.8240,-0.5554,-0.4517,-0.6000,-0.4586,16,2,2,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,0,0,0
-0.4621,660.6796,-0.5116,-0.4517,-0.6000,-0.4586,16,2,2,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,0,0,0
-0.4774,655.6676,-0.5171,-0.4517,-0.6000,-0.4586,16,2,2,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,0,0,0
-0.4885,652.0230,-0.5083,-0.4517,-0.6000,-0.4586,16,2,2,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,0,0,0
-0.5622,628.3194,-0.4978,-0.4517,-0.6000,-0.4586,16,2,2,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,0,0,0
-0.4436,666.7955,-0.5266,-0.4517,-0.6000,-0.4586,16,2,2,1,5,1,0.0174,0.0433,0.0500,5,0.1000,0.6500,0,0,0
-0.5097,645.1603,-0.5212,-0.4517,-0.6000,-0.4586,16,2,2,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,0,0,0
-0.6879,589.3086,-0.5335,-0.4517,-0.6000,-0.4586,16,2,2,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,0,0,0
-0.4701,658.0758,-0.5335,-0.4751,-0.6000,-0.4586,16,2,2,1,4,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,1,0,0
-0.6149,611.7594,-0.5123,-0.4751,-0.6000,-0.4586,16,2,2,1,4,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,1,0,0
-0.5035,647.1595,-0.4985,-0.4751,-0.6000,-0.4586,16,2,2,1,4,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,1,0,0
-0.4021,680.6782,-0.5125,-0.4751,-0.6000,-0.4586,16,2,2,1,4,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,1,0,0
-0.4157,676.0984,-0.4990,-0.4751,-0.6000,-0.4586,16,2,2,1,4,1,0.0174,0.0433,0.0500,5,0.1000,0.6500,1,0,0
-0.4365,669.1605,-0.5014,-0.4751,-0.6000,-0.4586,16,2,2,1,4,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,1,0,0
-0.5620,628.3708,-0.4982,-0.4751,-0.6000,-0.4586,16,2,2,1,4,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,1,0,0
-0.5198,641.8695,-0.4963,-0.4751,-0.6000,-0.4586,16,2,2,1,4,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,1,0,0
-0.5782,623.2439,-0.4963,-0.4971,-0.6000,-0.4586,16,2,2,1,4,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,2,0,0
-0.5193,642.0359,-0.4959,-0.4971,-0.6000,-0.4586,16,2,2,1,4,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,2,0,0
-0.5163,643.0047,-0.5022,-0.4971,-0.6000,-0.4586,16,2,2,1,4,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,2,0,0
-0.5350,637.0009,-0.5101,-0.4971,-0.6000,-0.4586,16,2,2,1,4,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,2,0,0
-0.4474,665.5456,-0.5324,-0.4971,-0.6000,-0.4586,16,2,2,1,4,1,0.0174,0.0433,0.0500,5,0.1000,0.6500,2,0,0
-0.6099,613.2882,-0.5602,-0.4971,-0.6000,-0.4586,16,2,2,1,4,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,2,0,0
-0.5214,641.3668,-0.5755,-0.4971,-0.6000,-0.4586,16,2,2,1,4,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,2,0,0
-0.4901,651.4987,-0.5909,-0.4971,-0.6000,-0.4586,16,2,2,1,4,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,2,0,0
-0.6336,605.9265,-0.5909,-0.4766,-0.6000,-0.4586,16,2,2,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,3,0,0
-0.5927,618.6767,-0.5924,-0.4766,-0.6000,-0.4586,16,2,2,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,3,0,0
-0.5131,644.0442,-0.5802,-0.4766,-0.6000,-0.4586,16,2,2,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,3,0,0
-0.5782,623.2621,-0.5457,-0.4766,-0.6000,-0.4586,16,2,2,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,3,0,0
-0.5864,620.6684,-0.5587,-0.4766,-0.6000,-0.4586,16,2,2,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,3,0,0
-0.4201,674.6446,-0.5424,-0.4766,-0.6000,-0.4586,16,2,2,1,5,1,0.0174,0.0433,0.0500,5,0.1000,0.6500,3,0,0
-0.5477,632.9441,-0.5374,-0.4766,-0.6000,-0.4586,16,2,2,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,3,0,0
-0.6081,613.8752,-0.5516,-0.4766,-0.6000,-0.4586,16,2,2,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,3,0,0
-0.5518,631.6203,-0.5516,-0.4681,-0.6000,-0.4586,16,2,2,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,4,0,0
-0.5340,637.3239,-0.5637,-0.4681,-0.6000,-0.4586,16,2,2,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,4,0,0
-0.5829,621.7651,-0.5476,-0.4681,-0.6000,-0.4586,16,2,2,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,4,0,0
-0.5886,619.9579,-0.5491,-0.4681,-0.6000,-0.4586,16,2,2,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,4,0,0
-0.6459,602.1514,-0.5879,-0.4681,-0.6000,-0.4586,16,2,2,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,4,0,0
-0.4916,651.0363,-0.5576,-0.4681,-0.6000,-0.4586,16,2,2,1,5,1,0.0174,0.0433,0.0500,5,0.1000,0.6500,4,0,0
-0.5854,620.9804,-0.5929,-0.4681,-0.6000,-0.4586,16,2,2,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,4,0,0
-0.5732,624.8408,-0.5817,-0.4681,-0.6000,-0.4586,16,2,2,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,4,0,0
-0.5488,632.5784,-0.5817,-0.4519,-0.6000,-0.4586,16,2,2,0,2,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,5,0,0
-0.6816,591.2278,-0.5939,-0.4519,-0.6000,-0.4586,16,2,2,0,2,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,5,0,0
-0.4637,660.1657,-0.6021,-0.4519,-0.6000,-0.4586,16,2,2,0,2,1,0.0174,0.0433,0.0500,5,0.1000,0.6500,5,0,0
-0.5385,635.8783,-0.5598,-0.4519,-0.6000,-0.4586,16,2,2,0,2,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,5,0,0
-0.5616,628.5019,-0.5657,-0.4519,-0.6000,-0.4586,16,2,2,0,2,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,5,0,0
-0.5977,617.1164,-0.5708,-0.4519,-0.6000,-0.4586,16,2,2,0,2,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,5,0,0
-0.4602,661.3221,-0.5504,-0.4519,-0.6000,-0.4586,16,2,2,0,2,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,5,0,0
-0.4932,650.5128,-0.5521,-0.4519,-0.6000,-0.4586,16,2,2,0,2,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,5,0,0
-0.5191,642.0990,-0.5521,-0.5278,-0.6000,-0.4586,16,2,2,0,4,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,6,0,0
-0.5634,627.9468,-0.5759,-0.5278,-0.6000,-0.4586,16,2,2,0,4,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,6,0,0
-0.5724,625.0907,-0.5574,-0.5278,-0.6000,-0.4586,16,2,2,0,4,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,6,0,0
-0.5684,626.3547,-0.5394,-0.5278,-0.6000,-0.4586,16,2,2,0,4,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,6,0,0
-0.4075,678.8731,-0.5643,-0.5278,-0.6000,-0.4586,16,2,2,0,4,1,0.0174,0.0433,0.0500,5,0.1000,0.6500,6,0,0
-0.5409,635.0876,-0.5811,-0.5278,-0.6000,-0.4586,16,2,2,0,4,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,6,0,0
-0.6283,607.5752,-0.5896,-0.5278,-0.6000,-0.4586,16,2,2,0,4,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,6,0,0
-0.5636,627.8769,-0.5951,-0.5278,-0.6000,-0.4586,16,2,2,0,4,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,6,0,0
-0.6224,609.4253,-0.5951,-0.4912,-0.6000,-0.4586,16,2,2,0,2,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,7,0,0
-0.5281,639.2147,-0.5527,-0.4912,-0.6000,-0.4586,16,2,2,0,2,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,7,0,0
-0.4720,657.4305,-0.5305,-0.4912,-0.6000,-0.4586,16,2,2,0,2,1,0.0174,0.0433,0.0500,5,0.1000,0.6500,7,0,0
-0.5337,637.4259,-0.5318,-0.4912,-0.6000,-0.4586,16,2,2,0,2,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,7,0,0
-0.4683,658.6523,-0.5286,-0.4912,-0.6000,-0.4586,16,2,2,0,2,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,7,0,0
-0.4988,648.6775,-0.5530,-0.4912,-0.6000,-0.4586,16,2,2,0,2,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,7,0,0
-0.6566,598.8533,-0.5825,-0.4912,-0.6000,-0.4586,16,2,2,0,2,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,7,0,0
-0.5939,618.2982,-0.5763,-0.4912,-0.6000,-0.4586,16,2,2,0,2,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,7,0,0
-0.5806,622.4875,-0.5763,-0.4521,-0.6000,-0.4586,16,2,2,0,4,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,8,0,0
-0.5856,620.9288,-0.6050,-0.4521,-0.6000,-0.4586,16,2,2,0,4,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,8,0,0
-0.5462,633.4043,-0.6219,-0.4521,-0.6000,-0.4586,16,2,2,0,4,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,8,0,0
-0.6767,592.7057,-0.6312,-0.4521,-0.6000,-0.4586,16,2,2,0,4,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,8,0,0
-0.5290,638.9247,-0.6280,-0.4521,-0.6000,-0.4586,16,2,2,0,4,1,0.0174,0.0433,0.0500,5,0.1000,0.6500,8,0,0
-0.5924,618.7715,-0.6225,-0.4521,-0.6000,-0.4586,16,2,2,0,4,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,8,0,0
-0.6341,605.8000,-0.6021,-0.4521,-0.6000,-0.4586,16,2,2,0,4,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,8,0,0
-0.6713,594.3515,-0.6121,-0.4521,-0.6000,-0.4586,16,2,2,0,4,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,8,0,0
-0.6266,608.1012,-0.6121,-0.4146,-0.6000,-0.4586,16,2,2,0,2,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,9,0,0
-0.6218,609.5990,-0.5939,-0.4146,-0.6000,-0.4586,16,2,2,0,2,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,9,0,0
-0.4018,680.7841,-0.6108,-0.4146,-0.6000,-0.4586,16,2,2,0,2,1,0.0174,0.0433,0.0500,5,0.1000,0.6500,9,0,0
-0.6307,606.8242,-0.6301,-0.4146,-0.6000,-0.4586,16,2,2,0,2,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,9,0,0
-0.6249,608.6296,-0.6144,-0.4146,-0.6000,-0.4586,16,2,2,0,2,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,9,0,0
-0.6243,608.8225,-0.6074,-0.4146,-0.6000,-0.4586,16,2,2,0,2,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,9,0,0
-0.6042,615.0967,-0.5807,-0.4146,-0.6000,-0.4586,16,2,2,0,2,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,9,0,0
-0.5488,632.5720,-0.5835,-0.4146,-0.6000,-0.4586,16,2,2,0,2,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,9,0,0
-0.5931,618.5490,-0.5835,-0.4025,-0.6000,-0.4586,16,2,2,0,3,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,10,0,0
-0.6381,604.5639,-0.5932,-0.4025,-0.6000,-0.4586,16,2,2,0,3,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,10,0,0
-0.5431,634.4043,-0.5971,-0.4025,-0.6000,-0.4586,16,2,2,0,3,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,10,0,0
-0.3859,686.1611,-0.5876,-0.4025,-0.6000,-0.4586,16,2,2,0,3,1,0.0174,0.0433,0.0500,5,0.1000,0.6500,10,0,0
-0.5814,622.2282,-0.5707,-0.4025,-0.6000,-0.4586,16,2,2,0,3,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,10,0,0
-0.7046,584.2690,-0.5977,-0.4025,-0.6000,-0.4586,16,2,2,0,3,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,10,0,0
-0.5797,622.7792,-0.5570,-0.4025,-0.6000,-0.4586,16,2,2,0,3,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,10,0,0
-0.6744,593.4303,-0.5862,-0.4025,-0.6000,-0.4586,16,2,2,0,3,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,10,0,0
-0.5179,642.4945,-0.5862,-0.4753,-0.6000,-0.4586,16,2,2,0,3,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,11,0,0
-0.6111,612.9328,-0.5950,-0.4753,-0.6000,-0.4586,16,2,2,0,3,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,11,0,0
-0.5945,618.1082,-0.6034,-0.4753,-0.6000,-0.4586,16,2,2,0,3,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,11,0,0
-0.4960,649.5988,-0.6061,-0.4753,-0.6000,-0.4586,16,2,2,0,3,1,0.0174,0.0433,0.0500,5,0.1000,0.6500,11,0,0
