observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
-0.6732,593.7841,-0.6704,-0.5576,-0.6000,-0.4995,16,2,2,1,4,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,0,0,0
-0.7063,583.7480,-0.7070,-0.5576,-0.6000,-0.4995,16,2,2,1,4,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,0,0,0
-0.7074,583.4381,-0.7081,-0.5576,-0.6000,-0.4995,16,2,2,1,4,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,0,0,0
-0.7234,578.6198,-0.7247,-0.5576,-0.6000,-0.4995,16,2,2,1,4,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,0,0,0
-0.5542,630.8567,-0.7071,-0.5576,-0.6000,-0.4995,16,2,2,1,4,1,0.0174,0.0433,0.0050,6,0.1000,0.6500,0,0,0
-0.7028,584.8107,-0.7028,-0.5576,-0.6000,-0.4995,16,2,2,1,4,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,0,0,0
-0.7025,584.9063,-0.6988,-0.5576,-0.6000,-0.4995,16,2,2,1,4,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,0,0,0
-0.6819,591.1503,-0.6867,-0.5576,-0.6000,-0.4995,16,2,2,1,4,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,0,0,0
-0.6891,588.9599,-0.6867,-0.5840,-0.6000,-0.4995,16,2,2,1,5,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,1,0,0
-0.6872,589.5254,-0.6930,-0.5840,-0.6000,-0.4995,16,2,2,1,5,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,1,0,0
-0.6997,585.7621,-0.7017,-0.5840,-0.6000,-0.4995,16,2,2,1,5,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,1,0,0
-0.6924,587.9583,-0.6927,-0.5840,-0.6000,-0.4995,16,2,2,1,5,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,1,0,0
-0.6658,596.0336,-0.6618,-0.5840,-0.6000,-0.4995,16,2,2,1,5,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,1,0,0
-0.5855,620.9549,-0.6833,-0.5840,-0.6000,-0.4995,16,2,2,1,5,1,0.0174,0.0433,0.0050,6,0.1000,0.6500,1,0,0
-0.6758,593.0092,-0.6762,-0.5840,-0.6000,-0.4995,16,2,2,1,5,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,1,0,0
-0.6944,587.3554,-0.6924,-0.5840,-0.6000,-0.4995,16,2,2,1,5,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,1,0,0
-0.6921,588.0417,-0.6924,-0.4960,-0.6000,-0.4995,16,2,2,1,4,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,2,0,0
-0.6523,600.1811,-0.6646,-0.4960,-0.6000,-0.4995,16,2,2,1,4,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,2,0,0
-0.6573,598.6566,-0.6513,-0.4960,-0.6000,-0.4995,16,2,2,1,4,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,2,0,0
-0.6879,589.3128,-0.6832,-0.4960,-0.6000,-0.4995,16,2,2,1,4,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,2,0,0
-0.5029,647.3429,-0.6779,-0.4960,-0.6000,-0.4995,16,2,2,1,4,1,0.0174,0.0433,0.0050,6,0.1000,0.6500,2,0,0
-0.6917,588.1632,-0.6921,-0.4960,-0.6000,-0.4995,16,2,2,1,4,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,2,0,0
-0.6763,592.8407,-0.6789,-0.4960,-0.6000,-0.4995,16,2,2,1,4,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,2,0,0
-0.6777,592.4305,-0.6731,-0.4960,-0.6000,-0.4995,16,2,2,1,4,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,2,0,0
-0.6649,596.3255,-0.6731,-0.4422,-0.6000,-0.4995,16,2,2,1,4,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,3,0,0
-0.6848,590.2462,-0.6903,-0.4422,-0.6000,-0.4995,16,2,2,1,4,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,3,0,0
-0.7002,585.5922,-0.6960,-0.4422,-0.6000,-0.4995,16,2,2,1,4,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,3,0,0
-0.7102,582.5861,-0.7057,-0.4422,-0.6000,-0.4995,16,2,2,1,4,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,3,0,0
-0.4388,668.4069,-0.6800,-0.4422,-0.6000,-0.4995,16,2,2,1,4,1,0.0174,0.0433,0.0050,6,0.1000,0.6500,3,0,0
-0.6640,596.5860,-0.6591,-0.4422,-0.6000,-0.4995,16,2,2,1,4,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,3,0,0
-0.6508,600.6396,-0.6500,-0.4422,-0.6000,-0.4995,16,2,2,1,4,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,3,0,0
-0.6126,612.4671,-0.6210,-0.4422,-0.6000,-0.4995,16,2,2,1,4,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,3,0,0
-0.6226,609.3611,-0.6210,-0.3926,-0.6000,-0.4995,16,2,2,1,6,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,4,0,0
-0.6011,616.0509,-0.5970,-0.3926,-0.6000,-0.4995,16,2,2,1,6,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,4,0,0
-0.5773,623.5325,-0.5779,-0.3926,-0.6000,-0.4995,16,2,2,1,6,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,4,0,0
-0.5846,621.2349,-0.5877,-0.3926,-0.6000,-0.4995,16,2,2,1,6,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,4,0,0
-0.5849,621.1463,-0.5853,-0.3926,-0.6000,-0.4995,16,2,2,1,6,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,4,0,0
-0.6275,607.8395,-0.6300,-0.3926,-0.6000,-0.4995,16,2,2,1,6,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,4,0,0
-0.3922,684.0124,-0.6309,-0.3926,-0.6000,-0.4995,16,2,2,1,6,1,0.0174,0.0433,0.0050,6,0.1000,0.6500,4,0,0
-0.6110,612.9734,-0.6200,-0.3926,-0.6000,-0.4995,16,2,2,1,6,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,4,0,0
-0.6196,610.2926,-0.6200,-0.4574,-0.6000,-0.4995,16,2,2,1,6,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,5,0,0
-0.6358,605.2545,-0.6302,-0.4574,-0.6000,-0.4995,16,2,2,1,6,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,5,0,0
-0.6395,604.1284,-0.6410,-0.4574,-0.6000,-0.4995,16,2,2,1,6,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,5,0,0
-0.6593,598.0358,-0.6560,-0.4574,-0.6000,-0.4995,16,2,2,1,6,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,5,0,0
-0.6563,598.9449,-0.6643,-0.4574,-0.6000,-0.4995,16,2,2,1,6,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,5,0,0
-0.6661,595.9561,-0.6600,-0.4574,-0.6000,-0.4995,16,2,2,1,6,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,5,0,0
-0.4652,659.6696,-0.6703,-0.4574,-0.6000,-0.4995,16,2,2,1,6,1,0.0174,0.0433,0.0050,6,0.1000,0.6500,5,0,0
-0.6701,594.7364,-0.6732,-0.4574,-0.6000,-0.4995,16,2,2,1,6,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,5,0,0
-0.6691,595.0446,-0.6732,-0.4475,-0.6000,-0.4995,16,2,2,1,5,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,6,0,0
-0.6825,590.9486,-0.6755,-0.4475,-0.6000,-0.4995,16,2,2,1,5,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,6,0,0
-0.6759,592.9741,-0.6809,-0.4475,-0.6000,-0.4995,16,2,2,1,5,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,6,0,0
-0.6535,599.8097,-0.6542,-0.4475,-0.6000,-0.4995,16,2,2,1,5,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,6,0,0
-0.6705,594.6219,-0.6693,-0.4475,-0.6000,-0.4995,16,2,2,1,5,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,6,0,0
-0.4443,666.5911,-0.6489,-0.4475,-0.6000,-0.4995,16,2,2,1,5,1,0.0174,0.0433,0.0050,6,0.1000,0.6500,6,0,0
-0.6201,610.1279,-0.6271,-0.4475,-0.6000,-0.4995,16,2,2,1,5,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,6,0,0
-0.6286,607.5026,-0.6230,-0.4475,-0.6000,-0.4995,16,2,2,1,5,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,6,0,0
-0.6337,605.9162,-0.6230,-0.4827,-0.6000,-0.4995,16,2,2,0,3,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,7,0,0
-0.6508,600.6300,-0.6486,-0.4827,-0.6000,-0.4995,16,2,2,0,3,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,7,0,0
-0.6434,602.9127,-0.6430,-0.4827,-0.6000,-0.4995,16,2,2,0,3,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,7,0,0
-0.4810,654.4994,-0.6376,-0.4827,-0.6000,-0.4995,16,2,2,0,3,1,0.0174,0.0433,0.0050,6,0.1000,0.6500,7,0,0
-0.6747,593.3362,-0.6702,-0.4827,-0.6000,-0.4995,16,2,2,0,3,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,7,0,0
-0.6568,598.7958,-0.6474,-0.4827,-0.6000,-0.4995,16,2,2,0,3,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,7,0,0
-0.6179,610.7989,-0.6214,-0.4827,-0.6000,-0.4995,16,2,2,0,3,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,7,0,0
-0.6271,607.9578,-0.6299,-0.4827,-0.6000,-0.4995,16,2,2,0,3,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,7,0,0
-0.6187,610.5503,-0.6299,-0.5347,-0.6000,-0.4995,16,2,2,0,3,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,8,0,0
-0.6238,608.9734,-0.6366,-0.5347,-0.6000,-0.4995,16,2,2,0,3,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,8,0,0
-0.6428,603.1169,-0.6466,-0.5347,-0.6000,-0.4995,16,2,2,0,3,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,8,0,0
-0.5283,639.1527,-0.6286,-0.5347,-0.6000,-0.4995,16,2,2,0,3,1,0.0174,0.0433,0.0050,6,0.1000,0.6500,8,0,0
-0.6209,609.8636,-0.6257,-0.5347,-0.6000,-0.4995,16,2,2,0,3,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,8,0,0
-0.6371,604.8737,-0.6328,-0.5347,-0.6000,-0.4995,16,2,2,0,3,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,8,0,0
-0.6212,609.7927,-0.6278,-0.5347,-0.6000,-0.4995,16,2,2,0,3,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,8,0,0
-0.6226,609.3349,-0.6241,-0.5347,-0.6000,-0.4995,16,2,2,0,3,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,8,0,0
-0.6259,608.3206,-0.6241,-0.6315,-0.6000,-0.4995,16,2,2,0,4,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,9,0,0
-0.6124,612.5202,-0.6171,-0.6315,-0.6000,-0.4995,16,2,2,0,4,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,9,0,0
-0.6000,616.3836,-0.6072,-0.6315,-0.6000,-0.4995,16,2,2,0,4,0,0.0174,0.0433,0.0050,6,0.1000,0.6500,9,0,0
