observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
-0.7243,578.3597,-0.2734,0.3049,-0.6000,1.0771,16,2,3,1,4,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,0,0,0
-0.1751,760.4549,-0.2840,0.3049,-0.6000,1.0771,16,2,3,1,4,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,0,0,0
-0.4461,665.9678,-0.0413,0.3049,-0.6000,1.0771,16,2,3,1,4,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,0,0,0
-0.2355,738.5597,-0.1408,0.3049,-0.6000,1.0771,16,2,3,1,4,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,0,0,0
0.1260,877.1978,-0.4892,0.3049,-0.6000,1.0771,16,2,3,1,4,1,0.1740,0.4330,0.2500,5,0.1000,0.6500,0,0,0
-0.7402,573.6150,-0.6621,0.3049,-0.6000,1.0771,16,2,3,1,4,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,0,0,0
-0.3663,692.8154,-0.4636,0.3049,-0.6000,1.0771,16,2,3,1,4,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,0,0,0
-0.9970,500.7990,-0.4369,0.3049,-0.6000,1.0771,16,2,3,1,4,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,0,0,0
-0.2237,742.8045,-0.4369,0.3345,-0.6000,1.0771,16,2,3,1,6,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,1,0,0
0.0899,862.5076,-0.2583,0.3345,-0.6000,1.0771,16,2,3,1,6,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,1,0,0
0.4954,1039.3750,-0.0174,0.3345,-0.6000,1.0771,16,2,3,1,6,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,1,0,0
0.0706,854.7267,-0.1327,0.3345,-0.6000,1.0771,16,2,3,1,6,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,1,0,0
-0.0151,820.8838,-0.0891,0.3345,-0.6000,1.0771,16,2,3,1,6,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,1,0,0
0.0779,857.6583,0.0354,0.3345,-0.6000,1.0771,16,2,3,1,6,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,1,0,0
-0.0273,816.1392,0.3396,0.3345,-0.6000,1.0771,16,2,3,1,6,1,0.1740,0.4330,0.2500,5,0.1000,0.6500,1,0,0
0.3034,952.3184,0.3237,0.3345,-0.6000,1.0771,16,2,3,1,6,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,1,0,0
