observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
-0.5582,629.5942,-0.5592,-0.5136,-0.6000,-0.4999,40,5,2,1,6,0,0.0111,0.0300,0.0025,6,0.1000,0.6500,0,0,0
-0.5852,621.0385,-0.5846,-0.5136,-0.6000,-0.4999,40,5,2,1,6,0,0.0111,0.0300,0.0025,6,0.1000,0.6500,0,0,0
-0.5887,619.9312,-0.5831,-0.5136,-0.6000,-0.4999,40,5,2,1,6,0,0.0111,0.0300,0.0025,6,0.1000,0.6500,0,0,0
-0.5872,620.4241,-0.5912,-0.5136,-0.6000,-0.4999,40,5,2,1,6,0,0.0111,0.0300,0.0025,6,0.1000,0.6500,0,0,0
-0.5780,623.3065,-0.5749,-0.5136,-0.6000,-0.4999,40,5,2,1,6,0,0.0111,0.0300,0.0026,6,0.1000,0.6500,0,0,0
-0.5852,621.0541,-0.5817,-0.5136,-0.6000,-0.4999,40,5,2,1,6,0,0.0111,0.0300,0.0026,6,0.1000,0.6500,0,0,0
-0.5123,644.3010,-0.5773,-0.5136,-0.6000,-0.4999,40,5,2,1,6,1,0.0111,0.0300,0.0026,6,0.1000,0.6500,0,0,0
-0.5902,619.4847,-0.5906,-0.5136,-0.6000,-0.4999,40,5,2,1,6,0,0.0111,0.0300,0.0026,6,0.1000,0.6500,0,0,0
-0.5921,618.8710,-0.5906,-0.4971,-0.6000,-0.4999,40,5,2,1,5,0,0.0111,0.0300,0.0026,6,0.1000,0.6500,1,0,0
-0.5862,620.7398,-0.5820,-0.4971,-0.6000,-0.4999,40,5,2,1,5,0,0.0111,0.0300,0.0026,6,0.1000,0.6500,1,0,0
-0.6063,614.4352,-0.6069,-0.4971,-0.6000,-0.4999,40,5,2,1,5,0,0.0111,0.0300,0.0027,6,0.1000,0.6500,1,0,0
-0.6013,615.9857,-0.6036,-0.4971,-0.6000,-0.4999,40,5,2,1,5,0,0.0111,0.0300,0.0027,6,0.1000,0.6500,1,0,0
-0.5992,616.6466,-0.5990,-0.4971,-0.6000,-0.4999,40,5,2,1,5,0,0.0111,0.0300,0.0027,6,0.1000,0.6500,1,0,0
-0.4955,649.7471,-0.5966,-0.4971,-0.6000,-0.4999,40,5,2,1,5,1,0.0111,0.0300,0.0027,6,0.1000,0.6500,1,0,0
-0.5757,624.0353,-0.5753,-0.4971,-0.6000,-0.4999,40,5,2,1,5,0,0.0111,0.0300,0.0027,6,0.1000,0.6500,1,0,0
-0.5840,621.4304,-0.5839,-0.4971,-0.6000,-0.4999,40,5,2,1,5,0,0.0111,0.0300,0.0027,6,0.1000,0.6500,1,0,0
-0.5854,620.9662,-0.5839,-0.5340,-0.6000,-0.4999,40,5,2,2,,0,0.0111,0.0300,0.0028,6,0.1000,0.6500,2,0,0
-0.5961,617.6113,-0.5914,-0.5340,-0.6000,-0.4999,40,5,2,2,,0,0.0111,0.0300,0.0028,6,0.1000,0.6500,2,0,0
-0.5813,622.2854,-0.5810,-0.5340,-0.6000,-0.4999,40,5,2,2,,0,0.0111,0.0300,0.0028,6,0.1000,0.6500,2,0,0
-0.5753,624.1489,-0.5778,-0.5340,-0.6000,-0.4999,40,5,2,2,,0,0.0111,0.0300,0.0028,6,0.1000,0.6500,2,0,0
-0.5887,619.9486,-0.5835,-0.5340,-0.6000,-0.4999,40,5,2,2,,0,0.0111,0.0300,0.0028,6,0.1000,0.6500,2,0,0
-0.5907,619.3022,-0.5924,-0.5340,-0.6000,-0.4999,40,5,2,2,,0,0.0111,0.0300,0.0028,6,0.1000,0.6500,2,0,0
-0.5971,617.3034,-0.5973,-0.5340,-0.6000,-0.4999,40,5,2,2,,0,0.0111,0.0300,0.0028,6,0.1000,0.6500,2,0,0
-0.6071,614.1890,-0.6103,-0.5340,-0.6000,-0.4999,40,5,2,2,,0,0.0111,0.0300,0.0029,6,0.1000,0.6500,2,0,0
-0.6097,613.3664,-0.6103,-0.5273,-0.6000,-0.4999,40,5,2,1,4,0,0.0111,0.0300,0.0029,6,0.1000,0.6500,3,0,0
-0.6141,612.0060,-0.6113,-0.5273,-0.6000,-0.4999,40,5,2,1,4,0,0.0111,0.0300,0.0029,6,0.1000,0.6500,3,0,0
-0.6218,609.5833,-0.6190,-0.5273,-0.6000,-0.4999,40,5,2,1,4,0,0.0111,0.0300,0.0029,6,0.1000,0.6500,3,0,0
-0.6022,615.7211,-0.6061,-0.5273,-0.6000,-0.4999,40,5,2,1,4,0,0.0111,0.0300,0.0029,6,0.1000,0.6500,3,0,0
-0.5280,639.2479,-0.6188,-0.5273,-0.6000,-0.4999,40,5,2,1,4,1,0.0111,0.0300,0.0029,6,0.1000,0.6500,3,0,0
-0.6153,611.6185,-0.6168,-0.5273,-0.6000,-0.4999,40,5,2,1,4,0,0.0111,0.0300,0.0030,6,0.1000,0.6500,3,0,0
-0.6111,612.9417,-0.6129,-0.5273,-0.6000,-0.4999,40,5,2,1,4,0,0.0111,0.0300,0.0030,6,0.1000,0.6500,3,0,0
-0.6380,604.5926,-0.6400,-0.5273,-0.6000,-0.4999,40,5,2,1,4,0,0.0111,0.0300,0.0030,6,0.1000,0.6500,3,0,0
-0.6458,602.1730,-0.6400,-0.5597,-0.6000,-0.4999,40,5,2,0,2,0,0.0111,0.0300,0.0030,6,0.1000,0.6500,4,0,0
-0.6283,607.5752,-0.6330,-0.5597,-0.6000,-0.4999,40,5,2,0,2,0,0.0111,0.0300,0.0030,6,0.1000,0.6500,4,0,0
-0.5604,628.8985,-0.6070,-0.5597,-0.6000,-0.4999,40,5,2,0,2,1,0.0111,0.0300,0.0030,6,0.1000,0.6500,4,0,0
-0.6051,614.8077,-0.6039,-0.5597,-0.6000,-0.4999,40,5,2,0,2,0,0.0111,0.0300,0.0030,6,0.1000,0.6500,4,0,0
-0.5833,621.6408,-0.5829,-0.5597,-0.6000,-0.4999,40,5,2,0,2,0,0.0111,0.0300,0.0031,6,0.1000,0.6500,4,0,0
-0.5726,625.0203,-0.5749,-0.5597,-0.6000,-0.4999,40,5,2,0,2,0,0.0111,0.0300,0.0031,6,0.1000,0.6500,4,0,0
-0.5815,622.2225,-0.5791,-0.5597,-0.6000,-0.4999,40,5,2,0,2,0,0.0111,0.0300,0.0031,6,0.1000,0.6500,4,0,0
-0.5844,621.2838,-0.5781,-0.5597,-0.6000,-0.4999,40,5,2,0,2,0,0.0111,0.0300,0.0031,6,0.1000,0.6500,4,0,0
-0.5758,624.0010,-0.5781,-0.5576,-0.6000,-0.4999,40,5,2,0,3,0,0.0111,0.0300,0.0031,6,0.1000,0.6500,5,0,0
-0.5872,620.4280,-0.5838,-0.5576,-0.6000,-0.4999,40,5,2,0,3,0,0.0111,0.0300,0.0031,6,0.1000,0.6500,5,0,0
-0.5747,624.3506,-0.5757,-0.5576,-0.6000,-0.4999,40,5,2,0,3,0,0.0111,0.0300,0.0032,6,0.1000,0.6500,5,0,0
-0.5555,630.4375,-0.5808,-0.5576,-0.6000,-0.4999,40,5,2,0,3,1,0.0111,0.0300,0.0032,6,0.1000,0.6500,5,0,0
-0.5846,621.2425,-0.5867,-0.5576,-0.6000,-0.4999,40,5,2,0,3,0,0.0111,0.0300,0.0032,6,0.1000,0.6500,5,0,0
-0.5745,624.4210,-0.5748,-0.5576,-0.6000,-0.4999,40,5,2,0,3,0,0.0111,0.0300,0.0032,6,0.1000,0.6500,5,0,0
-0.5748,624.3188,-0.5732,-0.5576,-0.6000,-0.4999,40,5,2,0,3,0,0.0111,0.0300,0.0032,6,0.1000,0.6500,5,0,0
