observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
-0.6056,614.6547,-0.5904,-0.5286,-0.6000,-0.4882,40,5,2,2,,0,0.0111,0.0300,0.0250,6,0.1000,0.6500,0,0,0
-0.5750,624.2702,-0.5881,-0.5286,-0.6000,-0.4882,40,5,2,2,,0,0.0111,0.0300,0.0250,6,0.1000,0.6500,0,0,0
-0.6434,602.9114,-0.5824,-0.5286,-0.6000,-0.4882,40,5,2,2,,0,0.0111,0.0300,0.0250,6,0.1000,0.6500,0,0,0
-0.5788,623.0747,-0.5867,-0.5286,-0.6000,-0.4882,40,5,2,2,,0,0.0111,0.0300,0.0250,6,0.1000,0.6500,0,0,0
-0.6262,608.2476,-0.6031,-0.5286,-0.6000,-0.4882,40,5,2,2,,0,0.0111,0.0300,0.0250,6,0.1000,0.6500,0,0,0
-0.5851,621.0802,-0.5959,-0.5286,-0.6000,-0.4882,40,5,2,2,,0,0.0111,0.0300,0.0250,6,0.1000,0.6500,0,0,0
-0.5882,620.1017,-0.5953,-0.5286,-0.6000,-0.4882,40,5,2,2,,0,0.0111,0.0300,0.0250,6,0.1000,0.6500,0,0,0
-0.6282,607.6216,-0.6129,-0.5286,-0.6000,-0.4882,40,5,2,2,,0,0.0111,0.0300,0.0250,6,0.1000,0.6500,0,0,0
-0.6037,615.2291,-0.6129,-0.5084,-0.6000,-0.4882,40,5,2,1,6,0,0.0111,0.0300,0.0250,6,0.1000,0.6500,1,0,0
-0.6205,610.0135,-0.6175,-0.5084,-0.6000,-0.4882,40,5,2,1,6,0,0.0111,0.0300,0.0250,6,0.1000,0.6500,1,0,0
-0.6172,611.0162,-0.6426,-0.5084,-0.6000,-0.4882,40,5,2,1,6,0,0.0111,0.0300,0.0250,6,0.1000,0.6500,1,0,0
