observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
-0.6049,614.8681,-0.6039,-0.4665,-0.6000,-0.3990,160,20,2,0,2,0,0.0112,0.0312,0.0100,6,0.1000,0.6500,0,0,0
-0.6070,614.2186,-0.6052,-0.4665,-0.6000,-0.3990,160,20,2,0,2,0,0.0112,0.0312,0.0100,6,0.1000,0.6500,0,0,0
-0.4748,656.5230,-0.6205,-0.4665,-0.6000,-0.3990,160,20,2,0,2,1,0.0112,0.0312,0.0100,6,0.1000,0.6500,0,0,0
-0.6165,611.2389,-0.6036,-0.4665,-0.6000,-0.3990,160,20,2,0,2,0,0.0112,0.0312,0.0100,6,0.1000,0.6500,0,0,0
-0.5755,624.0909,-0.5855,-0.4665,-0.6000,-0.3990,160,20,2,0,2,0,0.0112,0.0312,0.0100,6,0.1000,0.6500,0,0,0
-0.5828,621.7946,-0.5992,-0.4665,-0.6000,-0.3990,160,20,2,0,2,0,0.0112,0.0312,0.0100,6,0.1000,0.6500,0,0,0
-0.5912,619.1517,-0.5754,-0.4665,-0.6000,-0.3990,160,20,2,0,2,0,0.0112,0.0312,0.0100,6,0.1000,0.6500,0,0,0
-0.5927,618.6724,-0.5979,-0.4665,-0.6000,-0.3990,160,20,2,0,2,0,0.0112,0.0312,0.0100,6,0.1000,0.6500,0,0,0
-0.6086,613.7040,-0.5979,-0.4436,-0.6000,-0.3990,160,20,2,0,2,0,0.0112,0.0312,0.0100,6,0.1000,0.6500,1,0,0
-0.6048,614.8884,-0.6064,-0.4436,-0.6000,-0.3990,160,20,2,0,2,0,0.0112,0.0312,0.0100,6,0.1000,0.6500,1,0,0
-0.4467,665.7663,-0.6133,-0.4436,-0.6000,-0.3990,160,20,2,0,2,1,0.0112,0.0312,0.0100,6,0.1000,0.6500,1,0,0
-0.5934,618.4731,-0.5993,-0.4436,-0.6000,-0.3990,160,20,2,0,2,0,0.0112,0.0312,0.0100,6,0.1000,0.6500,1,0,0
-0.5944,618.1573,-0.6010,-0.4436,-0.6000,-0.3990,160,20,2,0,2,0,0.0112,0.0312,0.0100,6,0.1000,0.6500,1,0,0
-0.6274,607.8533,-0.6071,-0.4436,-0.6000,-0.3990,160,20,2,0,2,0,0.0112,0.0312,0.0100,6,0.1000,0.6500,1,0,0
-0.6269,608.0288,-0.6195,-0.4436,-0.6000,-0.3990,160,20,2,0,2,0,0.0112,0.0312,0.0100,6,0.1000,0.6500,1,0,0
-0.6453,602.3318,-0.6362,-0.4436,-0.6000,-0.3990,160,20,2,0,2,0,0.0112,0.0312,0.0100,6,0.1000,0.6500,1,0,0
-0.6425,603.1986,-0.6362,-0.4015,-0.6000,-0.3990,160,20,2,0,3,0,0.0112,0.0312,0.0100,6,0.1000,0.6500,2,0,0
-0.6265,608.1451,-0.6423,-0.4015,-0.6000,-0.3990,160,20,2,0,3,0,0.0112,0.0312,0.0100,6,0.1000,0.6500,2,0,0
-0.6614,597.3908,-0.6555,-0.4015,-0.6000,-0.3990,160,20,2,0,3,0,0.0112,0.0312,0.0100,6,0.1000,0.6500,2,0,0
-0.3977,682.1488,-0.6541,-0.4015,-0.6000,-0.3990,160,20,2,0,3,1,0.0112,0.0312,0.0100,6,0.1000,0.6500,2,0,0
