observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
-0.6602,597.7562,-0.6565,-0.4700,-0.6000,-0.5498,160,20,1,0,3,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,0,0,0
-0.6461,602.0972,-0.6520,-0.4700,-0.6000,-0.5498,160,20,1,0,3,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,0,0,0
-0.6539,599.6995,-0.6570,-0.4700,-0.6000,-0.5498,160,20,1,0,3,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,0,0,0
-0.4653,659.6470,-0.6561,-0.4700,-0.6000,-0.5498,160,20,1,0,3,1,0.0056,0.0156,0.0050,6,0.1000,0.6500,0,0,0
-0.6541,599.6188,-0.6550,-0.4700,-0.6000,-0.5498,160,20,1,0,3,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,0,0,0
-0.6513,600.4799,-0.6518,-0.4700,-0.6000,-0.5498,160,20,1,0,3,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,0,0,0
-0.6518,600.3335,-0.6520,-0.4700,-0.6000,-0.5498,160,20,1,0,3,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,0,0,0
-0.6429,603.0622,-0.6480,-0.4700,-0.6000,-0.5498,160,20,1,0,3,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,0,0,0
-0.6430,603.0477,-0.6480,-0.4841,-0.6000,-0.5498,160,20,1,0,3,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,1,0,0
-0.6406,603.7763,-0.6455,-0.4841,-0.6000,-0.5498,160,20,1,0,3,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,1,0,0
-0.6586,598.2538,-0.6540,-0.4841,-0.6000,-0.5498,160,20,1,0,3,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,1,0,0
-0.4893,651.7861,-0.6589,-0.4841,-0.6000,-0.5498,160,20,1,0,3,1,0.0056,0.0156,0.0050,6,0.1000,0.6500,1,0,0
-0.6448,602.4805,-0.6532,-0.4841,-0.6000,-0.5498,160,20,1,0,3,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,1,0,0
-0.6484,601.3775,-0.6577,-0.4841,-0.6000,-0.5498,160,20,1,0,3,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,1,0,0
-0.6713,594.3652,-0.6715,-0.4841,-0.6000,-0.5498,160,20,1,0,3,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,1,0,0
-0.6713,594.3637,-0.6688,-0.4841,-0.6000,-0.5498,160,20,1,0,3,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,1,0,0
-0.6620,597.2003,-0.6688,-0.4962,-0.6000,-0.5498,160,20,1,0,2,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,2,0,0
-0.6815,591.2520,-0.6733,-0.4962,-0.6000,-0.5498,160,20,1,0,2,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,2,0,0
-0.4889,651.9057,-0.6702,-0.4962,-0.6000,-0.5498,160,20,1,0,2,1,0.0056,0.0156,0.0050,6,0.1000,0.6500,2,0,0
-0.6775,592.4690,-0.6727,-0.4962,-0.6000,-0.5498,160,20,1,0,2,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,2,0,0
-0.6914,588.2517,-0.6833,-0.4962,-0.6000,-0.5498,160,20,1,0,2,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,2,0,0
