observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
-0.5716,625.3425,-0.6555,-0.5435,-0.6000,-0.5293,16,2,1,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,0,0,0
-0.6318,606.5104,-0.6718,-0.5435,-0.6000,-0.5293,16,2,1,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,0,0,0
-0.6882,589.2262,-0.6950,-0.5435,-0.6000,-0.5293,16,2,1,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,0,0,0
-0.6716,594.2655,-0.6831,-0.5435,-0.6000,-0.5293,16,2,1,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,0,0,0
-0.7489,571.0334,-0.6934,-0.5435,-0.6000,-0.5293,16,2,1,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,0,0,0
-0.6027,615.5434,-0.6815,-0.5435,-0.6000,-0.5293,16,2,1,1,5,1,0.0174,0.0433,0.0500,5,0.1000,0.6500,0,0,0
-0.6970,586.5780,-0.6711,-0.5435,-0.6000,-0.5293,16,2,1,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,0,0,0
-0.5918,618.9549,-0.6331,-0.5435,-0.6000,-0.5293,16,2,1,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,0,0,0
-0.6318,606.5123,-0.6331,-0.5701,-0.6000,-0.5293,16,2,1,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,1,0,0
-0.7135,581.6005,-0.6364,-0.5701,-0.6000,-0.5293,16,2,1,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,1,0,0
-0.6656,596.1190,-0.6052,-0.5701,-0.6000,-0.5293,16,2,1,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,1,0,0
-0.5771,623.5883,-0.5981,-0.5701,-0.6000,-0.5293,16,2,1,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,1,0,0
-0.6645,596.4399,-0.5785,-0.5701,-0.6000,-0.5293,16,2,1,1,5,0,0.0174,0.0433,0.0500,5,0.1000,0.6500,1,0,0
-0.5613,628.6021,-0.5706,-0.5701,-0.6000,-0.5293,16,2,1,1,5,1,0.0174,0.0433,0.0500,5,0.1000,0.6500,1,0,0
