observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
-0.5878,620.2396,-0.5847,-0.5066,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,0,0,0
-0.5849,621.1339,-0.5856,-0.5066,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,0,0,0
-0.5806,622.5037,-0.5729,-0.5066,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,0,0,0
-0.5060,646.3448,-0.5680,-0.5066,-0.6000,-0.5498,40,5,1,0,3,1,0.0111,0.0300,0.0050,6,0.1000,0.6500,0,0,0
-0.5740,624.5664,-0.5806,-0.5066,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,0,0,0
-0.5845,621.2746,-0.5874,-0.5066,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,0,0,0
-0.5903,619.4371,-0.5865,-0.5066,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,0,0,0
-0.5778,623.3768,-0.5808,-0.5066,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,0,0,0
-0.5860,620.7850,-0.5808,-0.4898,-0.6000,-0.5498,40,5,1,0,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,1,0,0
-0.5814,622.2501,-0.5783,-0.4898,-0.6000,-0.5498,40,5,1,0,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,1,0,0
-0.5863,620.7082,-0.5797,-0.4898,-0.6000,-0.5498,40,5,1,0,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,1,0,0
-0.5909,619.2557,-0.5877,-0.4898,-0.6000,-0.5498,40,5,1,0,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,1,0,0
-0.4935,650.3903,-0.6118,-0.4898,-0.6000,-0.5498,40,5,1,0,4,1,0.0111,0.0300,0.0050,6,0.1000,0.6500,1,0,0
-0.6081,613.8697,-0.6086,-0.4898,-0.6000,-0.5498,40,5,1,0,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,1,0,0
-0.5917,619.0117,-0.5959,-0.4898,-0.6000,-0.5498,40,5,1,0,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,1,0,0
-0.5709,625.5713,-0.5753,-0.4898,-0.6000,-0.5498,40,5,1,0,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,1,0,0
-0.5763,623.8477,-0.5753,-0.4972,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,2,0,0
-0.5615,628.5432,-0.5702,-0.4972,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,2,0,0
-0.5650,627.4214,-0.5650,-0.4972,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,2,0,0
-0.5077,645.7912,-0.5695,-0.4972,-0.6000,-0.5498,40,5,1,0,3,1,0.0111,0.0300,0.0050,6,0.1000,0.6500,2,0,0
-0.5738,624.6438,-0.5791,-0.4972,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,2,0,0
-0.5937,618.3582,-0.5869,-0.4972,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,2,0,0
-0.5747,624.3649,-0.5747,-0.4972,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,2,0,0
-0.5530,631.2486,-0.5601,-0.4972,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,2,0,0
-0.5594,629.1929,-0.5601,-0.4878,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,3,0,0
-0.5492,632.4458,-0.5478,-0.4878,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,3,0,0
-0.5423,634.6476,-0.5500,-0.4878,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,3,0,0
-0.4889,651.9032,-0.5584,-0.4878,-0.6000,-0.5498,40,5,1,0,3,1,0.0111,0.0300,0.0050,6,0.1000,0.6500,3,0,0
-0.5430,634.4338,-0.5468,-0.4878,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,3,0,0
-0.5376,636.1625,-0.5357,-0.4878,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,3,0,0
-0.5530,631.2394,-0.5527,-0.4878,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,3,0,0
-0.5527,631.3369,-0.5571,-0.4878,-0.6000,-0.5498,40,5,1,0,3,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,3,0,0
-0.5563,630.1792,-0.5571,-0.5340,-0.6000,-0.5498,40,5,1,0,2,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,4,0,0
-0.5628,628.1327,-0.5576,-0.5340,-0.6000,-0.5498,40,5,1,0,2,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,4,0,0
-0.5281,639.1977,-0.5454,-0.5340,-0.6000,-0.5498,40,5,1,0,2,1,0.0111,0.0300,0.0050,6,0.1000,0.6500,4,0,0
-0.5518,631.6327,-0.5456,-0.5340,-0.6000,-0.5498,40,5,1,0,2,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,4,0,0
-0.5588,629.4005,-0.5572,-0.5340,-0.6000,-0.5498,40,5,1,0,2,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,4,0,0
-0.5480,632.8381,-0.5466,-0.5340,-0.6000,-0.5498,40,5,1,0,2,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,4,0,0
-0.5552,630.5363,-0.5580,-0.5340,-0.6000,-0.5498,40,5,1,0,2,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,4,0,0
-0.5657,627.1894,-0.5632,-0.5340,-0.6000,-0.5498,40,5,1,0,2,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,4,0,0
-0.5651,627.4056,-0.5632,-0.5234,-0.6000,-0.5498,40,5,1,1,5,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,5,0,0
-0.5650,627.4204,-0.5642,-0.5234,-0.6000,-0.5498,40,5,1,1,5,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,5,0,0
-0.5897,619.6193,-0.5862,-0.5234,-0.6000,-0.5498,40,5,1,1,5,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,5,0,0
-0.6111,612.9310,-0.6086,-0.5234,-0.6000,-0.5498,40,5,1,1,5,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,5,0,0
-0.5693,626.0716,-0.5708,-0.5234,-0.6000,-0.5498,40,5,1,1,5,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,5,0,0
-0.5278,639.3210,-0.5693,-0.5234,-0.6000,-0.5498,40,5,1,1,5,1,0.0111,0.0300,0.0050,6,0.1000,0.6500,5,0,0
-0.5585,629.4845,-0.5617,-0.5234,-0.6000,-0.5498,40,5,1,1,5,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,5,0,0
-0.5473,633.0521,-0.5483,-0.5234,-0.6000,-0.5498,40,5,1,1,5,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,5,0,0
-0.5511,631.8565,-0.5483,-0.5235,-0.6000,-0.5498,40,5,1,1,6,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,6,0,0
-0.5238,640.5803,-0.5264,-0.5235,-0.6000,-0.5498,40,5,1,1,6,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,6,0,0
-0.5308,638.3328,-0.5341,-0.5235,-0.6000,-0.5498,40,5,1,1,6,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,6,0,0
-0.5409,635.0912,-0.5368,-0.5235,-0.6000,-0.5498,40,5,1,1,6,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,6,0,0
-0.5485,632.6858,-0.5502,-0.5235,-0.6000,-0.5498,40,5,1,1,6,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,6,0,0
