observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
-0.5413,634.9840,-0.5797,-0.4252,-0.6000,-0.4586,16,2,1,0,4,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,0,0,0
-0.7185,580.1008,-0.5351,-0.4252,-0.6000,-0.4586,16,2,1,0,4,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,0,0,0
-0.4872,652.4529,-0.5057,-0.4252,-0.6000,-0.4586,16,2,1,0,4,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,0,0,0
-0.3668,692.6677,-0.5248,-0.4252,-0.6000,-0.4586,16,2,1,0,4,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,0,0,0
-0.2868,720.3601,-0.6068,-0.4252,-0.6000,-0.4586,16,2,1,0,4,1,0.0348,0.0866,0.1000,5,0.1000,0.6500,0,0,0
-0.7092,582.9026,-0.6193,-0.4252,-0.6000,-0.4586,16,2,1,0,4,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,0,0,0
-0.6087,613.6845,-0.5529,-0.4252,-0.6000,-0.4586,16,2,1,0,4,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,0,0,0
-0.7449,572.2196,-0.5453,-0.4252,-0.6000,-0.4586,16,2,1,0,4,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,0,0,0
-0.6628,596.9585,-0.5453,-0.4952,-0.6000,-0.4586,16,2,1,0,2,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,1,0,0
-0.7874,559.7210,-0.5809,-0.4952,-0.6000,-0.4586,16,2,1,0,2,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,1,0,0
-0.3254,706.8947,-0.5457,-0.4952,-0.6000,-0.4586,16,2,1,0,2,1,0.0348,0.0866,0.1000,5,0.1000,0.6500,1,0,0
-0.5230,640.8623,-0.5825,-0.4952,-0.6000,-0.4586,16,2,1,0,2,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,1,0,0
-0.4597,661.4917,-0.5944,-0.4952,-0.6000,-0.4586,16,2,1,0,2,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,1,0,0
