observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
-0.5740,624.5637,-0.5785,-0.5474,-0.6000,-0.5498,160,20,1,2,,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,0,0,0
-0.5795,622.8393,-0.5796,-0.5474,-0.6000,-0.5498,160,20,1,2,,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,0,0,0
-0.5730,624.8994,-0.5753,-0.5474,-0.6000,-0.5498,160,20,1,2,,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,0,0,0
-0.5838,621.4973,-0.5785,-0.5474,-0.6000,-0.5498,160,20,1,2,,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,0,0,0
-0.5838,621.4851,-0.5815,-0.5474,-0.6000,-0.5498,160,20,1,2,,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,0,0,0
-0.5855,620.9409,-0.5873,-0.5474,-0.6000,-0.5498,160,20,1,2,,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,0,0,0
-0.5846,621.2332,-0.5862,-0.5474,-0.6000,-0.5498,160,20,1,2,,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,0,0,0
-0.5861,620.7574,-0.5866,-0.5474,-0.6000,-0.5498,160,20,1,2,,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,0,0,0
-0.5887,619.9316,-0.5866,-0.5309,-0.6000,-0.5498,160,20,1,0,2,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,1,0,0
-0.5999,616.4215,-0.5922,-0.5309,-0.6000,-0.5498,160,20,1,0,2,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,1,0,0
-0.5318,638.0292,-0.5958,-0.5309,-0.6000,-0.5498,160,20,1,0,2,1,0.0056,0.0156,0.0050,6,0.1000,0.6500,1,0,0
-0.5952,617.8900,-0.5947,-0.5309,-0.6000,-0.5498,160,20,1,0,2,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,1,0,0
-0.6002,616.3463,-0.6050,-0.5309,-0.6000,-0.5498,160,20,1,0,2,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,1,0,0
-0.5940,618.2794,-0.6037,-0.5309,-0.6000,-0.5498,160,20,1,0,2,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,1,0,0
-0.6015,615.9279,-0.6075,-0.5309,-0.6000,-0.5498,160,20,1,0,2,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,1,0,0
-0.6161,611.3606,-0.6190,-0.5309,-0.6000,-0.5498,160,20,1,0,2,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,1,0,0
-0.6083,613.8032,-0.6190,-0.5140,-0.6000,-0.5498,160,20,1,0,4,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,2,0,0
-0.6133,612.2476,-0.6104,-0.5140,-0.6000,-0.5498,160,20,1,0,4,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,2,0,0
-0.6111,612.9205,-0.6120,-0.5140,-0.6000,-0.5498,160,20,1,0,4,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,2,0,0
-0.6149,611.7401,-0.6144,-0.5140,-0.6000,-0.5498,160,20,1,0,4,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,2,0,0
-0.5135,643.9049,-0.6101,-0.5140,-0.6000,-0.5498,160,20,1,0,4,1,0.0056,0.0156,0.0050,6,0.1000,0.6500,2,0,0
-0.6066,614.3345,-0.6092,-0.5140,-0.6000,-0.5498,160,20,1,0,4,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,2,0,0
-0.6018,615.8295,-0.6010,-0.5140,-0.6000,-0.5498,160,20,1,0,4,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,2,0,0
-0.6043,615.0400,-0.6001,-0.5140,-0.6000,-0.5498,160,20,1,0,4,0,0.0056,0.0156,0.0050,6,0.1000,0.6500,2,0,0
