observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
-0.6929,587.8041,-0.7477,-0.4563,-0.6000,-0.3172,16,2,2,0,3,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,0,0,0
-0.8485,542.0754,-0.7590,-0.4563,-0.6000,-0.3172,16,2,2,0,3,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,0,0,0
-0.7579,568.3761,-0.7762,-0.4563,-0.6000,-0.3172,16,2,2,0,3,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,0,0,0
-0.4206,674.4697,-0.7493,-0.4563,-0.6000,-0.3172,16,2,2,0,3,1,0.0348,0.0866,0.1000,5,0.1000,0.6500,0,0,0
-0.8808,532.8939,-0.7311,-0.4563,-0.6000,-0.3172,16,2,2,0,3,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,0,0,0
-0.8181,550.7980,-0.7465,-0.4563,-0.6000,-0.3172,16,2,2,0,3,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,0,0,0
-0.8559,539.9530,-0.7951,-0.4563,-0.6000,-0.3172,16,2,2,0,3,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,0,0,0
-0.9288,519.4817,-0.7734,-0.4563,-0.6000,-0.3172,16,2,2,0,3,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,0,0,0
-0.8177,550.9041,-0.7734,-0.2783,-0.6000,-0.3172,16,2,2,0,2,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,1,0,0
-0.7684,565.2818,-0.7839,-0.2783,-0.6000,-0.3172,16,2,2,0,2,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,1,0,0
-0.3893,684.9928,-0.8077,-0.2783,-0.6000,-0.3172,16,2,2,0,2,1,0.0348,0.0866,0.1000,5,0.1000,0.6500,1,0,0
-0.8322,546.7373,-0.7967,-0.2783,-0.6000,-0.3172,16,2,2,0,2,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,1,0,0
-0.8776,533.7991,-0.8031,-0.2783,-0.6000,-0.3172,16,2,2,0,2,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,1,0,0
-0.6694,594.9468,-0.7784,-0.2783,-0.6000,-0.3172,16,2,2,0,2,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,1,0,0
-0.6356,605.3114,-0.8047,-0.2783,-0.6000,-0.3172,16,2,2,0,2,0,0.0348,0.0866,0.1000,5,0.1000,0.6500,1,0,0
