observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
-0.5843,621.3342,-0.6156,-0.5213,-0.6000,-0.5720,16,2,0.5000,0,2,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,0,0,0
-0.5990,616.6980,-0.6250,-0.5213,-0.6000,-0.5720,16,2,0.5000,0,2,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,0,0,0
-0.5119,644.4222,-0.6150,-0.5213,-0.6000,-0.5720,16,2,0.5000,0,2,1,0.0174,0.0433,0.0250,5,0.1000,0.6500,0,0,0
-0.6108,613.0362,-0.6238,-0.5213,-0.6000,-0.5720,16,2,0.5000,0,2,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,0,0,0
-0.6269,608.0097,-0.6424,-0.5213,-0.6000,-0.5720,16,2,0.5000,0,2,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,0,0,0
-0.6110,612.9668,-0.6609,-0.5213,-0.6000,-0.5720,16,2,0.5000,0,2,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,0,0,0
-0.6175,610.9338,-0.6583,-0.5213,-0.6000,-0.5720,16,2,0.5000,0,2,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,0,0,0
-0.6958,586.9407,-0.6906,-0.5213,-0.6000,-0.5720,16,2,0.5000,0,2,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,0,0,0
-0.6596,597.9318,-0.6906,-0.5504,-0.6000,-0.5720,16,2,0.5000,0,4,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,1,0,0
-0.6751,593.2033,-0.6973,-0.5504,-0.6000,-0.5720,16,2,0.5000,0,4,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,1,0,0
-0.6526,600.0833,-0.6823,-0.5504,-0.6000,-0.5720,16,2,0.5000,0,4,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,1,0,0
-0.6641,596.5524,-0.6835,-0.5504,-0.6000,-0.5720,16,2,0.5000,0,4,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,1,0,0
-0.6120,612.6341,-0.6963,-0.5504,-0.6000,-0.5720,16,2,0.5000,0,4,1,0.0174,0.0433,0.0250,5,0.1000,0.6500,1,0,0
-0.6294,607.2283,-0.6834,-0.5504,-0.6000,-0.5720,16,2,0.5000,0,4,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,1,0,0
-0.6538,599.7102,-0.6563,-0.5504,-0.6000,-0.5720,16,2,0.5000,0,4,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,1,0,0
-0.6555,599.1928,-0.6447,-0.5504,-0.6000,-0.5720,16,2,0.5000,0,4,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,1,0,0
-0.5942,618.2126,-0.6447,-0.5617,-0.6000,-0.5720,16,2,0.5000,1,5,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,2,0,0
-0.6773,592.5381,-0.6519,-0.5617,-0.6000,-0.5720,16,2,0.5000,1,5,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,2,0,0
-0.6892,588.9170,-0.6498,-0.5617,-0.6000,-0.5720,16,2,0.5000,1,5,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,2,0,0
-0.6318,606.4944,-0.6501,-0.5617,-0.6000,-0.5720,16,2,0.5000,1,5,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,2,0,0
-0.5890,619.8353,-0.6241,-0.5617,-0.6000,-0.5720,16,2,0.5000,1,5,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,2,0,0
-0.6324,606.3222,-0.6322,-0.5617,-0.6000,-0.5720,16,2,0.5000,1,5,1,0.0174,0.0433,0.0250,5,0.1000,0.6500,2,0,0
-0.6104,613.1322,-0.6388,-0.5617,-0.6000,-0.5720,16,2,0.5000,1,5,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,2,0,0
-0.6530,599.9506,-0.6647,-0.5617,-0.6000,-0.5720,16,2,0.5000,1,5,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,2,0,0
-0.6626,597.0330,-0.6647,-0.6491,-0.6000,-0.5720,16,2,0.5000,1,5,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,3,0,0
-0.6293,607.2738,-0.6608,-0.6491,-0.6000,-0.5720,16,2,0.5000,1,5,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,3,0,0
-0.6657,596.0615,-0.6654,-0.6491,-0.6000,-0.5720,16,2,0.5000,1,5,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,3,0,0
-0.6863,589.8124,-0.6837,-0.6491,-0.6000,-0.5720,16,2,0.5000,1,5,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,3,0,0
-0.6560,599.0535,-0.6621,-0.6491,-0.6000,-0.5720,16,2,0.5000,1,5,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,3,0,0
-0.6496,600.9982,-0.6489,-0.6491,-0.6000,-0.5720,16,2,0.5000,1,5,1,0.0174,0.0433,0.0250,5,0.1000,0.6500,3,0,0
-0.6352,605.4480,-0.6457,-0.6491,-0.6000,-0.5720,16,2,0.5000,1,5,0,0.0174,0.0433,0.0250,5,0.1000,0.6500,3,0,0
