observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
-1.1464,461.5411,-0.9401,-0.3141,-0.6000,-0.2464,16,2,0.5000,0,3,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,0,0,0
-1.4117,396.9065,-1.2107,-0.3141,-0.6000,-0.2464,16,2,0.5000,0,3,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,0,0,0
-0.0529,806.2586,-1.0198,-0.3141,-0.6000,-0.2464,16,2,0.5000,0,3,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,0,0,0
-0.9599,510.8982,-0.9554,-0.3141,-0.6000,-0.2464,16,2,0.5000,0,3,1,0.1740,0.4330,0.5000,5,0.1000,0.6500,0,0,0
-0.7079,583.2821,-0.8860,-0.3141,-0.6000,-0.2464,16,2,0.5000,0,3,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,0,0,0
-0.8486,542.0442,-0.8760,-0.3141,-0.6000,-0.2464,16,2,0.5000,0,3,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,0,0,0
-0.5682,626.4054,-0.9097,-0.3141,-0.6000,-0.2464,16,2,0.5000,0,3,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,0,0,0
-0.3657,693.0327,-0.9481,-0.3141,-0.6000,-0.2464,16,2,0.5000,0,3,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,0,0,0
-0.8188,550.6055,-0.9481,0.1286,-0.6000,-0.2464,16,2,0.5000,1,6,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,1,0,0
-0.8162,551.3446,-0.7581,0.1286,-0.6000,-0.2464,16,2,0.5000,1,6,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,1,0,0
-0.1976,752.2553,-0.8538,0.1286,-0.6000,-0.2464,16,2,0.5000,1,6,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,1,0,0
-0.9465,514.5975,-0.7068,0.1286,-0.6000,-0.2464,16,2,0.5000,1,6,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,1,0,0
-0.3904,684.6286,-0.7686,0.1286,-0.6000,-0.2464,16,2,0.5000,1,6,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,1,0,0
-1.4997,376.8382,-0.6356,0.1286,-0.6000,-0.2464,16,2,0.5000,1,6,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,1,0,0
-0.2885,719.7833,-0.8813,0.1286,-0.6000,-0.2464,16,2,0.5000,1,6,1,0.1740,0.4330,0.5000,5,0.1000,0.6500,1,0,0
-1.4594,385.9532,-1.2110,0.1286,-0.6000,-0.2464,16,2,0.5000,1,6,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,1,0,0
-1.8940,294.5481,-1.2110,-0.4101,-0.6000,-0.2464,16,2,0.5000,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,2,0,0
-0.9204,521.8182,-1.1026,-0.4101,-0.6000,-0.2464,16,2,0.5000,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,2,0,0
-0.9814,505.0300,-1.0727,-0.4101,-0.6000,-0.2464,16,2,0.5000,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,2,0,0
-0.5053,646.5580,-0.8153,-0.4101,-0.6000,-0.2464,16,2,0.5000,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,2,0,0
-0.9584,511.3156,-1.1041,-0.4101,-0.6000,-0.2464,16,2,0.5000,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,2,0,0
-0.7549,569.2719,-1.0817,-0.4101,-0.6000,-0.2464,16,2,0.5000,1,5,1,0.1740,0.4330,0.5000,5,0.1000,0.6500,2,0,0
-0.2638,728.4985,-0.8754,-0.4101,-0.6000,-0.2464,16,2,0.5000,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,2,0,0
-0.6986,586.0916,-1.1786,-0.4101,-0.6000,-0.2464,16,2,0.5000,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,2,0,0
-1.2248,441.7793,-1.1786,-0.8421,-0.6000,-0.2464,16,2,0.5000,1,6,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,3,0,0
-0.9769,506.2759,-1.0098,-0.8421,-0.6000,-0.2464,16,2,0.5000,1,6,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,3,0,0
-1.2752,429.3644,-1.0705,-0.8421,-0.6000,-0.2464,16,2,0.5000,1,6,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,3,0,0
-0.9278,519.7447,-1.1697,-0.8421,-0.6000,-0.2464,16,2,0.5000,1,6,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,3,0,0
-0.5926,618.7252,-1.0600,-0.8421,-0.6000,-0.2464,16,2,0.5000,1,6,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,3,0,0
-1.5366,368.6238,-1.2012,-0.8421,-0.6000,-0.2464,16,2,0.5000,1,6,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,3,0,0
-1.3464,412.2321,-1.2409,-0.8421,-0.6000,-0.2464,16,2,0.5000,1,6,1,0.1740,0.4330,0.5000,5,0.1000,0.6500,3,0,0
-1.1808,452.7854,-1.3606,-0.8421,-0.6000,-0.2464,16,2,0.5000,1,6,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,3,0,0
-1.1592,458.2588,-1.3606,-0.6730,-0.6000,-0.2464,16,2,0.5000,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,4,0,0
-1.2338,439.5281,-1.7344,-0.6730,-0.6000,-0.2464,16,2,0.5000,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,4,0,0
-2.7331,154.7237,-1.6587,-0.6730,-0.6000,-0.2464,16,2,0.5000,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,4,0,0
-1.1489,460.8948,-1.6914,-0.6730,-0.6000,-0.2464,16,2,0.5000,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,4,0,0
-2.3327,216.0445,-1.6093,-0.6730,-0.6000,-0.2464,16,2,0.5000,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,4,0,0
-0.1774,759.6094,-1.4426,-0.6730,-0.6000,-0.2464,16,2,0.5000,1,5,1,0.1740,0.4330,0.5000,5,0.1000,0.6500,4,0,0
-1.4215,394.6466,-1.2692,-0.6730,-0.6000,-0.2464,16,2,0.5000,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,4,0,0
-1.7761,317.9044,-1.2614,-0.6730,-0.6000,-0.2464,16,2,0.5000,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,4,0,0
-1.0694,481.4915,-1.2614,-0.6391,-0.6000,-0.2464,16,2,0.5000,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,5,0,0
-0.3422,701.0988,-1.1982,-0.6391,-0.6000,-0.2464,16,2,0.5000,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,5,0,0
-1.4768,382.0123,-1.3474,-0.6391,-0.6000,-0.2464,16,2,0.5000,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,5,0,0
-1.7207,329.2455,-1.2441,-0.6391,-0.6000,-0.2464,16,2,0.5000,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,5,0,0
-1.3709,406.4445,-1.4923,-0.6391,-0.6000,-0.2464,16,2,0.5000,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,5,0,0
-0.1325,776.1934,-1.2063,-0.6391,-0.6000,-0.2464,16,2,0.5000,1,5,1,0.1740,0.4330,0.5000,5,0.1000,0.6500,5,0,0
-2.0583,263.6381,-1.2581,-0.6391,-0.6000,-0.2464,16,2,0.5000,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,5,0,0
-2.0658,262.2740,-1.3428,-0.6391,-0.6000,-0.2464,16,2,0.5000,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,5,0,0
-2.0924,257.4621,-1.3428,-0.6937,-0.6000,-0.2464,16,2,0.5000,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,6,0,0
-1.8086,311.3721,-1.1624,-0.6937,-0.6000,-0.2464,16,2,0.5000,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,6,0,0
-1.8451,304.1102,-1.1479,-0.6937,-0.6000,-0.2464,16,2,0.5000,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,6,0,0
-1.0939,475.0934,-0.9569,-0.6937,-0.6000,-0.2464,16,2,0.5000,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,6,0,0
-1.2697,430.7016,-1.0304,-0.6937,-0.6000,-0.2464,16,2,0.5000,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,6,0,0
0.0375,841.5004,-0.8458,-0.6937,-0.6000,-0.2464,16,2,0.5000,1,5,1,0.1740,0.4330,0.5000,5,0.1000,0.6500,6,0,0
-1.0352,490.5720,-0.7149,-0.6937,-0.6000,-0.2464,16,2,0.5000,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,6,0,0
-0.7005,585.5089,-0.7866,-0.6937,-0.6000,-0.2464,16,2,0.5000,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,6,0,0
-0.4521,663.9915,-0.7866,-0.1004,-0.6000,-0.2464,16,2,0.5000,1,6,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,7,0,0
0.0049,828.6812,-0.6622,-0.1004,-0.6000,-0.2464,16,2,0.5000,1,6,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,7,0,0
-0.6845,590.3568,-0.8512,-0.1004,-0.6000,-0.2464,16,2,0.5000,1,6,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,7,0,0
-1.1241,467.2476,-0.6457,-0.1004,-0.6000,-0.2464,16,2,0.5000,1,6,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,7,0,0
-0.9048,526.1514,-0.4938,-0.1004,-0.6000,-0.2464,16,2,0.5000,1,6,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,7,0,0
-0.6055,614.6877,-0.6123,-0.1004,-0.6000,-0.2464,16,2,0.5000,1,6,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,7,0,0
0.0759,856.8584,-0.5915,-0.1004,-0.6000,-0.2464,16,2,0.5000,1,6,1,0.1740,0.4330,0.5000,5,0.1000,0.6500,7,0,0
