observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
-0.6096,613.4062,-0.6155,-0.5685,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.6578,598.4822,-0.6473,-0.5685,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.6314,606.6350,-0.6326,-0.5685,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.6736,593.6719,-0.6776,-0.5685,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.7295,576.8127,-0.7223,-0.5685,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.7291,576.9226,-0.7247,-0.5685,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.6985,586.1197,-0.7066,-0.5685,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.6585,598.2806,-0.6828,-0.5685,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.6910,588.3763,-0.6828,-0.6517,-0.6000,-0.4995,16,2,1,0,4,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
-0.7265,577.7076,-0.7109,-0.6517,-0.6000,-0.4995,16,2,1,0,4,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
-0.7280,577.2609,-0.7279,-0.6517,-0.6000,-0.4995,16,2,1,0,4,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
-0.7326,575.8788,-0.7177,-0.6517,-0.6000,-0.4995,16,2,1,0,4,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
-0.6518,600.3201,-0.7315,-0.6517,-0.6000,-0.4995,16,2,1,0,4,1,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
-0.7560,568.9306,-0.7606,-0.6517,-0.6000,-0.4995,16,2,1,0,4,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
-0.7924,558.2530,-0.7833,-0.6517,-0.6000,-0.4995,16,2,1,0,4,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
-0.7396,573.7989,-0.7542,-0.6517,-0.6000,-0.4995,16,2,1,0,4,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
-0.7654,566.1676,-0.7542,-0.5521,-0.6000,-0.4995,16,2,1,0,2,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,2,0,0
-0.7446,572.3246,-0.7345,-0.5521,-0.6000,-0.4995,16,2,1,0,2,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,2,0,0
-0.5579,629.6677,-0.7288,-0.5521,-0.6000,-0.4995,16,2,1,0,2,1,0.0348,0.0866,0.0100,6,0.1000,0.6500,2,0,0
-0.6905,588.5188,-0.6971,-0.5521,-0.6000,-0.4995,16,2,1,0,2,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,2,0,0
-0.6774,592.5125,-0.6779,-0.5521,-0.6000,-0.4995,16,2,1,0,2,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,2,0,0
-0.6818,591.1619,-0.6752,-0.5521,-0.6000,-0.4995,16,2,1,0,2,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,2,0,0
-0.7376,574.3810,-0.7348,-0.5521,-0.6000,-0.4995,16,2,1,0,2,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,2,0,0
-0.7571,568.6248,-0.7501,-0.5521,-0.6000,-0.4995,16,2,1,0,2,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,2,0,0
-0.7439,572.5295,-0.7501,-0.4691,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,3,0,0
-0.6875,589.4537,-0.7108,-0.4691,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,3,0,0
-0.6433,602.9559,-0.6606,-0.4691,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,3,0,0
-0.6904,588.5508,-0.6778,-0.4691,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,3,0,0
-0.6360,605.1933,-0.6487,-0.4691,-0.6000,-0.4995,16,2,1,2,,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,3,0,0
