observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
-0.6532,599.8888,-0.6525,-0.3605,-0.6000,-0.4995,16,2,1,0,3,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.6261,608.2642,-0.6300,-0.3605,-0.6000,-0.4995,16,2,1,0,3,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.6202,610.0924,-0.6156,-0.3605,-0.6000,-0.4995,16,2,1,0,3,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.3536,697.1573,-0.5705,-0.3605,-0.6000,-0.4995,16,2,1,0,3,1,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.6353,605.4053,-0.6401,-0.3605,-0.6000,-0.4995,16,2,1,0,3,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.6733,593.7527,-0.6742,-0.3605,-0.6000,-0.4995,16,2,1,0,3,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.6665,595.8363,-0.6657,-0.3605,-0.6000,-0.4995,16,2,1,0,3,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.6253,608.5100,-0.6246,-0.3605,-0.6000,-0.4995,16,2,1,0,3,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,0,0,0
-0.6061,614.4992,-0.6246,-0.4733,-0.6000,-0.4995,16,2,1,0,4,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
-0.6034,615.3285,-0.5981,-0.4733,-0.6000,-0.4995,16,2,1,0,4,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
-0.6074,614.0896,-0.6166,-0.4733,-0.6000,-0.4995,16,2,1,0,4,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
-0.6145,611.8797,-0.6166,-0.4733,-0.6000,-0.4995,16,2,1,0,4,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
-0.4840,653.4994,-0.6417,-0.4733,-0.6000,-0.4995,16,2,1,0,4,1,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
-0.5717,625.3085,-0.5777,-0.4733,-0.6000,-0.4995,16,2,1,0,4,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
-0.5867,620.5779,-0.5879,-0.4733,-0.6000,-0.4995,16,2,1,0,4,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
-0.6278,607.7250,-0.6111,-0.4733,-0.6000,-0.4995,16,2,1,0,4,0,0.0348,0.0866,0.0100,6,0.1000,0.6500,1,0,0
