observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
-0.5794,622.8739,-0.5797,-0.5713,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,0,0,0
-0.5894,619.7367,-0.5960,-0.5713,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,0,0,0
-0.5880,620.1700,-0.5885,-0.5713,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,0,0,0
-0.5797,622.7669,-0.5785,-0.5713,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,0,0,0
-0.5873,620.3924,-0.5834,-0.5713,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,0,0,0
-0.5701,625.8121,-0.5743,-0.5713,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,0,0,0
-0.5833,621.6495,-0.5853,-0.5713,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,0,0,0
-0.5836,621.5489,-0.5737,-0.5713,-0.6000,-0.4995,40,5,2,2,,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,0,0,0
-0.5677,626.5819,-0.5737,-0.5806,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,1,0,0
-0.5706,625.6410,-0.5753,-0.5806,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,1,0,0
-0.5853,620.9977,-0.5840,-0.5806,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,1,0,0
-0.5830,621.7283,-0.5840,-0.5806,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,1,0,0
-0.5802,622.6071,-0.6072,-0.5806,-0.6000,-0.4995,40,5,2,1,4,1,0.0111,0.0300,0.0050,6,0.1000,0.6500,1,0,0
-0.6120,612.6441,-0.6158,-0.5806,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,1,0,0
-0.6358,605.2489,-0.6336,-0.5806,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,1,0,0
-0.6200,610.1715,-0.6192,-0.5806,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,1,0,0
-0.6307,606.8423,-0.6192,-0.5646,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,2,0,0
-0.6264,608.1851,-0.6359,-0.5646,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,2,0,0
-0.6256,608.4196,-0.6342,-0.5646,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,2,0,0
-0.6271,607.9546,-0.6230,-0.5646,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,2,0,0
-0.6218,609.5857,-0.6240,-0.5646,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,2,0,0
-0.6179,610.8180,-0.6233,-0.5646,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,2,0,0
-0.5626,628.1845,-0.6031,-0.5646,-0.6000,-0.4995,40,5,2,1,6,1,0.0111,0.0300,0.0050,6,0.1000,0.6500,2,0,0
-0.6208,609.8972,-0.6232,-0.5646,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,2,0,0
-0.6205,610.0122,-0.6232,-0.5042,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,3,0,0
-0.6195,610.3184,-0.6181,-0.5042,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,3,0,0
-0.6215,609.6985,-0.6173,-0.5042,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,3,0,0
-0.6110,612.9525,-0.6129,-0.5042,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,3,0,0
-0.5041,646.9721,-0.6009,-0.5042,-0.6000,-0.4995,40,5,2,1,4,1,0.0111,0.0300,0.0050,6,0.1000,0.6500,3,0,0
-0.6078,613.9592,-0.6011,-0.5042,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,3,0,0
-0.6075,614.0654,-0.5997,-0.5042,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,3,0,0
-0.5926,618.7187,-0.5997,-0.5042,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,3,0,0
-0.6039,615.1764,-0.5997,-0.4917,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,4,0,0
-0.5899,619.5540,-0.5914,-0.4917,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,4,0,0
-0.5687,626.2505,-0.5702,-0.4917,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,4,0,0
-0.5435,634.2817,-0.5520,-0.4917,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,4,0,0
-0.5565,630.1234,-0.5599,-0.4917,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,4,0,0
-0.5477,632.9403,-0.5512,-0.4917,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,4,0,0
-0.4866,652.6526,-0.5524,-0.4917,-0.6000,-0.4995,40,5,2,1,6,1,0.0111,0.0300,0.0050,6,0.1000,0.6500,4,0,0
-0.5584,629.5128,-0.5517,-0.4917,-0.6000,-0.4995,40,5,2,1,6,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,4,0,0
-0.5517,631.6616,-0.5517,-0.5097,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,5,0,0
-0.5311,638.2378,-0.5362,-0.5097,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,5,0,0
-0.5348,637.0655,-0.5317,-0.5097,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,5,0,0
-0.5399,635.4322,-0.5390,-0.5097,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,5,0,0
-0.5093,645.2743,-0.5337,-0.5097,-0.6000,-0.4995,40,5,2,1,4,1,0.0111,0.0300,0.0050,6,0.1000,0.6500,5,0,0
-0.5161,643.0626,-0.5173,-0.5097,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,5,0,0
-0.5344,637.1898,-0.5262,-0.5097,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,5,0,0
-0.5254,640.0665,-0.5205,-0.5097,-0.6000,-0.4995,40,5,2,1,4,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,5,0,0
-0.5200,641.8195,-0.5205,-0.5234,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,6,0,0
-0.5221,641.1521,-0.5212,-0.5234,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,6,0,0
-0.5184,642.3407,-0.5140,-0.5234,-0.6000,-0.4995,40,5,2,1,5,0,0.0111,0.0300,0.0050,6,0.1000,0.6500,6,0,0
