observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
-0.2118,747.0962,-0.6016,0.6606,-0.6000,0.5180,16,2,2,2,,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,0,0,0
-0.4047,679.8039,-0.7386,0.6606,-0.6000,0.5180,16,2,2,2,,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,0,0,0
-0.7043,584.3662,-0.8737,0.6606,-0.6000,0.5180,16,2,2,2,,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,0,0,0
-0.5784,623.1788,-0.8417,0.6606,-0.6000,0.5180,16,2,2,2,,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,0,0,0
-0.5072,645.9437,-0.6888,0.6606,-0.6000,0.5180,16,2,2,2,,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,0,0,0
-0.6325,606.2854,-0.5335,0.6606,-0.6000,0.5180,16,2,2,2,,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,0,0,0
-0.2383,737.5770,-0.5012,0.6606,-0.6000,0.5180,16,2,2,2,,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,0,0,0
-0.9937,501.6945,-0.5881,0.6606,-0.6000,0.5180,16,2,2,2,,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,0,0,0
-0.6432,602.9852,-0.5881,-0.5482,-0.6000,0.5180,16,2,2,1,5,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,1,0,0
-0.2500,733.4021,-0.2453,-0.5482,-0.6000,0.5180,16,2,2,1,5,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,1,0,0
-0.4662,659.3552,-0.4328,-0.5482,-0.6000,0.5180,16,2,2,1,5,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,1,0,0
-0.1935,753.7269,-0.3238,-0.5482,-0.6000,0.5180,16,2,2,1,5,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,1,0,0
-0.5484,632.7051,-0.4390,-0.5482,-0.6000,0.5180,16,2,2,1,5,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,1,0,0
-0.3869,685.8039,-0.2326,-0.5482,-0.6000,0.5180,16,2,2,1,5,1,0.1740,0.4330,0.2500,5,0.1000,0.6500,1,0,0
-0.6801,591.6838,-0.2872,-0.5482,-0.6000,0.5180,16,2,2,1,5,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,1,0,0
-0.3640,693.6203,-0.1230,-0.5482,-0.6000,0.5180,16,2,2,1,5,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,1,0,0
-0.2644,728.2860,-0.1230,-0.0517,-0.6000,0.5180,16,2,2,1,5,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,2,0,0
-0.2267,741.7384,-0.1944,-0.0517,-0.6000,0.5180,16,2,2,1,5,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,2,0,0
-0.2840,721.3391,-0.0773,-0.0517,-0.6000,0.5180,16,2,2,1,5,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,2,0,0
0.2201,916.3971,0.0216,-0.0517,-0.6000,0.5180,16,2,2,1,5,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,2,0,0
0.5000,1041.5438,-0.0260,-0.0517,-0.6000,0.5180,16,2,2,1,5,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,2,0,0
0.3003,950.9555,-0.2518,-0.0517,-0.6000,0.5180,16,2,2,1,5,1,0.1740,0.4330,0.2500,5,0.1000,0.6500,2,0,0
-0.3970,682.4047,-0.4358,-0.0517,-0.6000,0.5180,16,2,2,1,5,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,2,0,0
-0.6456,602.2296,-0.4963,-0.0517,-0.6000,0.5180,16,2,2,1,5,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,2,0,0
-0.2870,720.2827,-0.4963,0.5424,-0.6000,0.5180,16,2,2,1,5,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,3,0,0
-0.3645,693.4261,-0.4234,0.5424,-0.6000,0.5180,16,2,2,1,5,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,3,0,0
-0.2492,733.6696,0.0382,0.5424,-0.6000,0.5180,16,2,2,1,5,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,3,0,0
-0.2497,733.4986,-0.1522,0.5424,-0.6000,0.5180,16,2,2,1,5,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,3,0,0
-0.2247,742.4361,-0.0146,0.5424,-0.6000,0.5180,16,2,2,1,5,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,3,0,0
0.8527,1218.8120,-0.2015,0.5424,-0.6000,0.5180,16,2,2,1,5,1,0.1740,0.4330,0.2500,5,0.1000,0.6500,3,0,0
-0.1601,765.9866,-0.2898,0.5424,-0.6000,0.5180,16,2,2,1,5,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,3,0,0
-0.9049,526.1247,-0.4857,0.5424,-0.6000,0.5180,16,2,2,1,5,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,3,0,0
-0.1221,780.0660,-0.4857,0.0362,-0.6000,0.5180,16,2,2,1,5,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,4,0,0
0.1179,873.8698,-0.1789,0.0362,-0.6000,0.5180,16,2,2,1,5,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,4,0,0
-0.2643,728.2952,-0.4823,0.0362,-0.6000,0.5180,16,2,2,1,5,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,4,0,0
-0.0602,803.4864,-0.2993,0.0362,-0.6000,0.5180,16,2,2,1,5,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,4,0,0
-0.4072,678.9547,-0.3050,0.0362,-0.6000,0.5180,16,2,2,1,5,0,0.1740,0.4330,0.2500,5,0.1000,0.6500,4,0,0
-0.1363,774.7951,-0.2464,0.0362,-0.6000,0.5180,16,2,2,1,5,1,0.1740,0.4330,0.2500,5,0.1000,0.6500,4,0,0
