observation,frequency,state_std,state_dev,lim_std,lim_dev,tau_std,tau_dev,d,rule,dpos,trial_type,sigma_q_std,sigma_q_dev,sigma_r,ITI,duration_tones,ISI,trial_n,run_n,session_n
-0.8739,534.8474,-1.0931,-0.3632,-0.6000,0.1071,16,2,1,2,,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,0,0,0
-1.1014,473.1272,-0.8823,-0.3632,-0.6000,0.1071,16,2,1,2,,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,0,0,0
-0.8013,555.6744,-0.9694,-0.3632,-0.6000,0.1071,16,2,1,2,,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,0,0,0
-0.3137,710.9729,-1.1389,-0.3632,-0.6000,0.1071,16,2,1,2,,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,0,0,0
-1.9183,289.8575,-1.2110,-0.3632,-0.6000,0.1071,16,2,1,2,,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,0,0,0
-1.0464,487.5784,-1.2253,-0.3632,-0.6000,0.1071,16,2,1,2,,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,0,0,0
-0.7182,580.2018,-0.7109,-0.3632,-0.6000,0.1071,16,2,1,2,,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,0,0,0
-0.5993,616.6285,-0.6505,-0.3632,-0.6000,0.1071,16,2,1,2,,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,0,0,0
-2.2169,235.5429,-0.6505,-0.2050,-0.6000,0.1071,16,2,1,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,1,0,0
-1.2739,429.6857,-0.9582,-0.2050,-0.6000,0.1071,16,2,1,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,1,0,0
-0.3408,701.5556,-0.9416,-0.2050,-0.6000,0.1071,16,2,1,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,1,0,0
-0.8679,536.5352,-0.8526,-0.2050,-0.6000,0.1071,16,2,1,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,1,0,0
-0.8191,550.5151,-1.0599,-0.2050,-0.6000,0.1071,16,2,1,1,5,0,0.1740,0.4330,0.5000,5,0.1000,0.6500,1,0,0
